182,分析画面,FD仕入率トレンド,フード仕入比率(12ヶ月),L1,C,画面間,計算項目,外部連携×外部連携,インフォマート仕入とPOS売上の組合せ,フード仕入÷フード売上×100,予実対比.フード仕入 ÷ 予実対比.フード売上 × 100 (直近12ヶ月),-,"infomart_transactions.total_tax_excluded, head_office_item_sales_logs.sales_excluded","infomart_transactions.total_tax_excluded, TITEM.sales_excluded","インフォマート（仕入）, POS売上（商品別）","予実対比.フード仕入, 予実対比.フード売上",-,tax_excluded_total / TITEM.sales_excluded → infomart_transactions.total_tax_excluded / head_office_item_sales_logs.sales_excluded → FD仕入率トレンド.フード仕入比率(12ヶ月),スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
183,分析画面,FD仕入率トレンド,ドリンク仕入比率(12ヶ月),L1,C,画面間,計算項目,外部連携×外部連携,インフォマート仕入とPOS売上の組合せ,ドリンク仕入÷ドリンク売上×100,予実対比.ドリンク仕入 ÷ 予実対比.ドリンク売上 × 100 (直近12ヶ月),-,"infomart_transactions.total_tax_excluded, head_office_item_sales_logs.sales_excluded","infomart_transactions.total_tax_excluded, TITEM.sales_excluded","インフォマート（仕入）, POS売上（商品別）","予実対比.ドリンク仕入, 予実対比.ドリンク売上",-,tax_excluded_total / TITEM.sales_excluded → infomart_transactions.total_tax_excluded / head_office_item_sales_logs.sales_excluded → FD仕入率トレンド.ドリンク仕入比率(12ヶ月),スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
184,分析画面,FD仕入率トレンド,FD仕入率トレンド,L1,S,画面間,計算項目,外部連携×外部連携,インフォマート仕入とPOS売上の組合せ,仕入÷売上×100推移,予実対比.FD仕入 ÷ 当月実績.売上税抜 × 100 期間推移,-,"infomart_transactions.total_tax_excluded, head_office_connected_service_sales_logs.sales_excluded","infomart_transactions.total_tax_excluded, ZTOTAL.sales_excluded","インフォマート（仕入）, POS売上（日別集計）","予実対比.FD仕入, 当月実績.売上税抜","FD仕入率トレンド.直近12ヶ月, FD仕入率トレンド.直近6ヶ月",tax_excluded_total / ZTOTAL.sales_excluded → infomart_transactions.total_tax_excluded / head_office_connected_service_sales_logs.sales_excluded → FD仕入率トレンド.FD仕入率トレンド,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
185,分析画面,FD仕入率トレンド,直近6ヶ月,L4b,C,画面内,計算項目,演算×演算,複数の演算結果の組合せ,6ヶ月推移,FD仕入率 直近6ヶ月トレンド,FD仕入率トレンド.FD仕入率トレンド,-,-,-,FD仕入率トレンド.FD仕入率トレンド,-,FD仕入率トレンド.FD仕入率トレンド → FD仕入率トレンド.直近6ヶ月,演算検証済,インプット元: FD仕入率トレンド.FD仕入率トレンド,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
186,分析画面,FD仕入率トレンド,直近12ヶ月,L4b,C,画面内,計算項目,演算×演算,複数の演算結果の組合せ,12ヶ月推移,FD仕入率 直近12ヶ月トレンド,FD仕入率トレンド.FD仕入率トレンド,-,-,-,FD仕入率トレンド.FD仕入率トレンド,-,FD仕入率トレンド.FD仕入率トレンド → FD仕入率トレンド.直近12ヶ月,演算検証済,インプット元: FD仕入率トレンド.FD仕入率トレンド,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
187,分析画面,FD仕入率トレンド,フード仕入比率,L1,C,画面間,計算項目,外部連携×外部連携,インフォマート仕入とPOS売上の組合せ,フード仕入÷フード売上×100,予実対比.フード仕入 ÷ 予実対比.フード売上 × 100,-,"infomart_transactions.total_tax_excluded, head_office_item_sales_logs.sales_excluded","infomart_transactions.total_tax_excluded, TITEM.sales_excluded","インフォマート（仕入）, POS売上（商品別）","予実対比.フード仕入, 予実対比.フード売上",-,tax_excluded_total / TITEM.sales_excluded → infomart_transactions.total_tax_excluded / head_office_item_sales_logs.sales_excluded → FD仕入率トレンド.フード仕入比率,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
188,分析画面,FD仕入率トレンド,ドリンク仕入比率,L1,C,画面間,計算項目,外部連携×外部連携,インフォマート仕入とPOS売上の組合せ,ドリンク仕入÷ドリンク売上×100,予実対比.ドリンク仕入 ÷ 予実対比.ドリンク売上 × 100,-,"infomart_transactions.total_tax_excluded, head_office_item_sales_logs.sales_excluded","infomart_transactions.total_tax_excluded, TITEM.sales_excluded","インフォマート（仕入）, POS売上（商品別）","予実対比.ドリンク仕入, 予実対比.ドリンク売上",-,tax_excluded_total / TITEM.sales_excluded → infomart_transactions.total_tax_excluded / head_office_item_sales_logs.sales_excluded → FD仕入率トレンド.ドリンク仕入比率,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
189,分析画面,FD仕入率トレンド,ドリンク売上,L0,C,画面間,計算項目,演算,画面間演算,予実対比.ドリンク売上から参照,-,予実対比.ドリンク売上,head_office_item_sales_logs.sales_excluded,-,POS売上（商品別）,予実対比.ドリンク売上,-,予実対比.ドリンク売上 → FD仕入率トレンド.ドリンク売上,スキーマ検証済,-,画面'FD仕入率トレンド'に'ドリンク売上'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
190,分析画面,FD仕入率トレンド,フード売上,L0,C,画面間,計算項目,演算,画面間演算,予実対比.フード売上から参照,-,予実対比.フード売上,head_office_item_sales_logs.sales_excluded,-,POS売上（商品別）,予実対比.フード売上,-,予実対比.フード売上 → FD仕入率トレンド.フード売上,スキーマ検証済,-,画面'FD仕入率トレンド'に'フード売上'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
191,分析画面,FD仕入率トレンド,FD仕入,L0,A,画面間,計算項目,演算,画面間演算,予実対比.FD仕入から参照,-,予実対比.FD仕入,infomart_transactions.total_tax_excluded,-,インフォマート（仕入）,予実対比.FD仕入,-,予実対比.FD仕入 → FD仕入率トレンド.FD仕入,演算検証済,インプット元: 予実対比.FD仕入,画面'FD仕入率トレンド'に'FD仕入'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
192,分析画面,FD仕入率トレンド,ドリンク仕入,L0,C,画面間,計算項目,演算,画面間演算,予実対比.ドリンク仕入から参照,-,予実対比.ドリンク仕入,infomart_transactions.total_tax_excluded,-,インフォマート（仕入）,予実対比.ドリンク仕入,-,予実対比.ドリンク仕入 → FD仕入率トレンド.ドリンク仕入,演算検証済,インプット元: 予実対比.ドリンク仕入,画面'FD仕入率トレンド'に'ドリンク仕入'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
193,分析画面,FD仕入率トレンド,フード仕入,L0,C,画面間,計算項目,演算,画面間演算,予実対比.フード仕入から参照,-,予実対比.フード仕入,infomart_transactions.total_tax_excluded,-,インフォマート（仕入）,予実対比.フード仕入,-,予実対比.フード仕入 → FD仕入率トレンド.フード仕入,演算検証済,インプット元: 予実対比.フード仕入,画面'FD仕入率トレンド'に'フード仕入'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
194,分析画面,流入分析,テーブル回転数,L4a,C,画面間,計算項目,外部連携×ラクミー設定マスタ,POS売上とラクミー店舗マスタの組合せ,組数÷総卓数,時間帯別売上分析.客数 ÷ 店舗マスタ.総卓数,-,"head_office_connected_service_sales_logs.customers, shops.total_tables",ZTOTAL.customers,POS売上（日別集計）,"時間帯別売上分析.客数, 店舗マスタ.総卓数","感度分析.テーブル回転数, 時間帯別売上分析.テーブル回転数, 曜日別売上分析.テーブル回転数, 流入分析.平均テーブル回転数",ZTOTAL.customers → head_office_connected_service_sales_logs.customers / shops.total_tables → 流入分析.テーブル回転数,外部連携検証済,ZTOTAL.customers → head_office_connected_service_sales_logs.customers,店舗マスタに総卓数カラムがあるか不明,店舗マスタのスキーマを確認必要,分析画面,既存指標,実画面に表示されている指標（分析画面）。
195,分析画面,流入分析,テーブル稼働率,L4a,C,画面間,計算項目,外部連携×ラクミー設定マスタ,予約データとラクミー店舗マスタの組合せ,予約卓÷総卓×100,流入分析.予約客数 ÷ 店舗マスタ.総卓数 × 100,流入分析.予約客数,shops.total_tables,-,-,"流入分析.予約客数, 店舗マスタ.総卓数",-,shops.total_tables → 流入分析.予約客数 → 流入分析.テーブル稼働率,演算検証済,インプット元: 流入分析.予約客数,予約システム連携の有無が不明,予約連携の実装状況を確認必要,分析画面,既存指標,実画面に表示されている指標（分析画面）。
196,分析画面,流入分析,予約売上,L4a,C,画面間,計算項目,複数種類混在,POS+予約+演算の組合せ,予約客売上,当月実績.売上税抜 × (流入分析.予約客数 ÷ 感度分析.客数),-,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,"当月実績.売上税抜, 流入分析.予約客数, 感度分析.客数","主要KPI指標.予約売上, 当月実績.予約売上, 時間帯別売上分析.予約売上, 流入分析.ウォークイン売上, 流入分析.予約客単価",ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 流入分析.予約売上,スキーマ検証済,-,予約売上の算出ロジックが推測,予約連携の仕様を確認必要,分析画面,既存指標,実画面に表示されている指標（分析画面）。
197,分析画面,流入分析,予約客数,L0,A,-,予約システム,外部連携単独,予約システムから単独取得,SUM予約,SUM(予約連携.customers),-,reservations.customers,-,-,予約連携.customers,"流入分析.ウォークイン客数, 流入分析.テーブル稼働率, 流入分析.予約売上, 流入分析.予約客単価, 流入分析.予約客数トレンド",reservations.customers → 流入分析.予約客数,AI推測,予約連携データから客数を取得と推測,予約データのテーブル名が不明,予約連携データソースを確認必要,分析画面,既存指標,実画面に表示されている指標（分析画面）。
198,分析画面,流入分析,予約客単価,L4b,A,画面内,計算項目,演算×演算,複数の演算結果の組合せ,予約売上÷予約客数,流入分析.予約売上 ÷ 流入分析.予約客数,流入分析.予約売上,-,-,-,"流入分析.予約売上, 流入分析.予約客数","主要KPI指標.予約客単価, 当月実績.予約客単価, 時間帯別売上分析.予約客単価",流入分析.予約売上 → 流入分析.予約客単価,演算検証済,インプット元: 流入分析.予約売上,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
199,分析画面,流入分析,ウォークイン売上,L1,C,画面間,計算項目,演算×外部連携,POS売上と演算結果の組合せ,総売上-予約売上,予実対比.総売上 - 流入分析.予約売上,流入分析.予約売上,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,"流入分析.予約売上, 予実対比.総売上","主要KPI指標.ウォークイン売上, 当月実績.ウォークイン売上, 時間帯別売上分析.ウォークイン売上, 流入分析.ウォークイン客単価",ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 流入分析.予約売上 → 流入分析.ウォークイン売上,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
200,分析画面,流入分析,ウォークイン客数,L1,A,画面間,計算項目,外部連携×外部連携,POS売上と予約データの組合せ,総客数-予約客数,感度分析.客数 - 流入分析.予約客数,-,"head_office_connected_service_sales_logs.customers, reservations.customers","ZTOTAL.customers, 予約連携.customers",POS売上（日別集計）,"感度分析.客数, 流入分析.予約客数","感度分析.ウォークイン客数, 時間帯別売上分析.ウォークイン客数, 曜日別売上分析.ウォークイン客数, 流入分析.ウォークイン客単価, 流入分析.ウォークイン客数トレンド",ZTOTAL.customers / 予約連携.customers → head_office_connected_service_sales_logs.customers / reservations.customers → 流入分析.ウォークイン客数,外部連携検証済,ZTOTAL.customers → head_office_connected_service_sales_logs.customers,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
201,分析画面,流入分析,ウォークイン客単価,L4b,A,画面内,計算項目,演算×演算,複数の演算結果の組合せ,WI売上÷WI客数,流入分析.ウォークイン売上 ÷ 流入分析.ウォークイン客数,"流入分析.ウォークイン売上, 流入分析.ウォークイン客数",-,-,-,"流入分析.ウォークイン売上, 流入分析.ウォークイン客数, 流入分析.ウォークイン売上, 流入分析.ウォークイン客数","主要KPI指標.ウォークイン客単価, 当月実績.ウォークイン客単価, 時間帯別売上分析.ウォークイン客単価",流入分析.ウォークイン売上 / 流入分析.ウォークイン客数 → 流入分析.ウォークイン客単価,演算検証済,"インプット元: 流入分析.ウォークイン売上, 流入分析.ウォークイン客数",-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
202,分析画面,流入分析,総席数,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM,SUM(ZTOTAL.customers),-,head_office_connected_service_sales_logs.customers,ZTOTAL.customers,POS売上（日別集計）,[外部]ZTOTAL.customers,-,ZTOTAL.customers → head_office_connected_service_sales_logs.customers → 流入分析.総席数,スキーマ検証済,-,総席数=客数ではなく店舗マスタから取得すべき,店舗マスタの席数を確認必要,分析画面,既存指標,実画面に表示されている指標（分析画面）。
203,分析画面,流入分析,総組数,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,COUNT伝票,COUNT(TTOTAL.receipt_no),-,t_totals.receipt_no,TTOTAL.receipt_no,POS売上（伝票単位）,[外部]TTOTAL.receipt_no,流入分析.回転数,TTOTAL.receipt_no → t_totals.receipt_no → 流入分析.総組数,外部連携検証済,データソース: POS（売上・客数）,TTOTALは伝票単位データで組数を正確に把握可能,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
204,分析画面,流入分析,総卓数,L2,D,-,店舗マスタ（設定）,ラクミー設定マスタ単独,ラクミー設定マスタから取得,マスタ参照,店舗マスタ.total_tables,-,shops.total_tables,-,-,"店舗マスタ.total_tables, [マスタ]shops.total_tables",流入分析.回転数,shops.total_tables → 流入分析.総卓数,設定/入力検証済,データソース: 店舗マスタ（設定）,店舗マスタに総卓数カラムがあるか不明,店舗マスタのスキーマを確認必要,分析画面,既存指標,実画面に表示されている指標（分析画面）。
205,分析画面,流入分析,回転数,L4a,C,画面内,計算項目,外部連携×ラクミー設定マスタ,POS売上とラクミー店舗マスタの組合せ,組数÷卓数,流入分析.総組数 ÷ 流入分析.総卓数,-,"t_totals.receipt_no, shops.total_tables",TTOTAL.receipt_no,POS売上（伝票単位）,"流入分析.総組数, 流入分析.総卓数",流入分析.平均回転数,TTOTAL.receipt_no → t_totals.receipt_no / shops.total_tables → 流入分析.回転数,AI推測,組数÷卓数から回転数を算出と推測,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
206,分析画面,流入分析,予約売上合計,L4a,C,画面間,計算項目,複数種類混在,POS売上と演算結果の組合せ,SUM予約,SUM(当月実績.売上税抜) WHERE 予約 = true,-,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,当月実績.売上税抜,流入分析.ウォークイン売上合計,ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 流入分析.予約売上合計,スキーマ検証済,-,予約フラグの判定方法が不明,予約連携データの構造を確認必要,分析画面,既存指標,実画面に表示されている指標（分析画面）。
207,分析画面,流入分析,ウォークイン売上合計,L1,C,画面間,計算項目,演算×外部連携,POS売上と演算結果の組合せ,総売上-予約売上,予実対比.総売上 - 流入分析.予約売上合計,流入分析.予約売上合計,head_office_connected_service_sales_logs.sales_excluded,ZTOTAL.sales_excluded,POS売上（日別集計）,"流入分析.予約売上合計, 予実対比.総売上",-,ZTOTAL.sales_excluded → head_office_connected_service_sales_logs.sales_excluded → 流入分析.予約売上合計 → 流入分析.ウォークイン売上合計,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
208,分析画面,流入分析,予約客数トレンド,L1,A,画面内,計算項目,外部連携×外部連携,予約システム内の複数データ組合せ,期間集計トレンド計算,流入分析.予約客数 期間集計トレンド,-,reservations.customers,予約連携.customers,-,流入分析.予約客数,-,予約連携.customers → reservations.customers → 流入分析.予約客数トレンド,AI推測,予約客数のトレンド表示と推測,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
209,分析画面,流入分析,ウォークイン客数トレンド,L4b,A,画面内,計算項目,演算×演算,複数の演算結果の組合せ,期間集計トレンド計算,流入分析.ウォークイン客数 期間集計トレンド,流入分析.ウォークイン客数,-,-,-,流入分析.ウォークイン客数,-,流入分析.ウォークイン客数 → 流入分析.ウォークイン客数トレンド,演算検証済,インプット元: 流入分析.ウォークイン客数,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
210,分析画面,流入分析,平均回転数,L4b,C,画面内,計算項目,演算×演算,複数の演算結果の組合せ,AVG回転数,AVG(流入分析.回転数),流入分析.回転数,-,-,-,流入分析.回転数,-,流入分析.回転数 → 流入分析.平均回転数,演算検証済,インプット元: 流入分析.回転数,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
211,分析画面,流入分析,平均テーブル回転数,L4b,C,画面内,計算項目,演算×演算,複数の演算結果の組合せ,AVGテーブル回転数,AVG(流入分析.テーブル回転数),流入分析.テーブル回転数,-,-,-,流入分析.テーブル回転数,-,流入分析.テーブル回転数 → 流入分析.平均テーブル回転数,演算検証済,インプット元: 流入分析.テーブル回転数,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
212,分析画面,流入分析,客数,L0,A,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM,SUM(ZTOTAL.customers),-,head_office_connected_service_sales_logs.customers,ZTOTAL.customers,POS売上（日別集計）,[外部]ZTOTAL.customers,-,ZTOTAL.customers → head_office_connected_service_sales_logs.customers → 流入分析.客数,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
213,分析画面,流入分析,総売上,L0,C,画面間,計算項目,演算,画面間演算,予実対比.総売上から参照,-,予実対比.総売上,head_office_connected_service_sales_logs.sales_excluded,-,POS売上（日別集計）,予実対比.総売上,-,予実対比.総売上 → 流入分析.総売上,スキーマ検証済,-,画面'流入分析'に'総売上'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
214,分析画面,流入分析,平均客数,L1,A,画面間,計算項目,演算,画面間演算,曜日別売上分析.平均客数から参照,-,曜日別売上分析.平均客数,head_office_connected_service_sales_logs.customers,-,POS売上（日別集計）,曜日別売上分析.平均客数,-,曜日別売上分析.平均客数 → 流入分析.平均客数,スキーマ検証済,-,画面'流入分析'に'平均客数'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「曜日別売上分析」（分析画面）で算出された指標をモニタリング表示。
215,一覧表示画面,従業員別勤務実績,従業員名,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,従業員マスタ参照,employees.name WHERE id = working_records.head_office_employee_id,-,working_records.head_office_employee_id,working_records.head_office_employee_id,-,[外部]working_records.head_office_employee_id,-,working_records.head_office_employee_id → working_records.head_office_employee_id → 従業員別勤務実績.従業員名,外部連携検証済,データソース: KOT（勤怠・人件費）,-,-,一覧表示画面,一覧表示,実画面に表示されている指標（分析画面）。
216,一覧表示画面,従業員別勤務実績,勤務日,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,日付,working_records.date,-,working_records.date,working_records.date,-,[外部]working_records.date,-,working_records.date → working_records.date → 従業員別勤務実績.勤務日,外部連携検証済,データソース: KOT（勤怠・人件費）,-,-,一覧表示画面,一覧表示,実画面に表示されている指標（分析画面）。
217,一覧表示画面,従業員別勤務実績,日別人件費,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,日別集計,SUM(head_office_employee_working_records.daily_cost) GROUP BY date,-,head_office_employee_working_records.daily_cost,head_office_employee_working_records.daily_cost,-,[外部]head_office_employee_working_records.daily_cost,"予実対比, 月次集計, 日次レポート",head_office_employee_working_records.daily_cost → head_office_employee_working_records.daily_cost → 従業員別勤務実績.日別人件費,外部連携検証済,データソース: KOT（勤怠・人件費）,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
218,一覧表示画面,従業員別勤務実績,ヘルプフラグ,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,フラグ,working_records.is_help,-,working_records.is_help,working_records.is_help,-,[外部]working_records.is_help,-,working_records.is_help → working_records.is_help → 従業員別勤務実績.ヘルプフラグ,外部連携検証済,データソース: KOT（勤怠・人件費）,-,-,一覧表示画面,一覧表示,実画面に表示されている指標（分析画面）。
219,一覧表示画面,従業員別勤務実績,勤務先店舗,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,店舗マスタ参照,shops.name WHERE id = working_records.shop_id,-,working_records.shop_id,working_records.shop_id,-,[外部]working_records.shop_id,-,working_records.shop_id → working_records.shop_id → 従業員別勤務実績.勤務先店舗,外部連携検証済,データソース: KOT（勤怠・人件費）,-,-,一覧表示画面,一覧表示,実画面に表示されている指標（分析画面）。
220,一覧表示画面,従業員別勤務実績,勤怠データ,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,JSON,working_records.working_data,-,working_records.working_data,working_records.working_data,-,[外部]working_records.working_data,-,working_records.working_data → working_records.working_data → 従業員別勤務実績.勤怠データ,外部連携検証済,データソース: KOT（勤怠・人件費）,JSONの中身の構造が不明,working_dataのスキーマを確認必要,一覧表示画面,一覧表示,実画面に表示されている指標（分析画面）。
221,一覧表示画面,従業員別勤務実績,費用データ,L0,D,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,JSON,working_records.working_cost,-,working_records.working_cost,working_records.working_cost,-,[外部]working_records.working_cost,-,working_records.working_cost → working_records.working_cost → 従業員別勤務実績.費用データ,外部連携検証済,データソース: KOT（勤怠・人件費）,JSONの中身の構造が不明,working_costのスキーマを確認必要,一覧表示画面,一覧表示,実画面に表示されている指標（分析画面）。
222,一覧表示画面,従業員別勤務実績,PA人件費率,L1,S,画面間,計算項目,演算,画面間演算,月次集計.PA人件費率から参照,-,月次集計.PA人件費率,"head_office_employee_working_records.daily_cost, head_office_connected_service_sales_logs.sales_excluded",-,POS売上（日別集計）,月次集計.PA人件費率,-,月次集計.PA人件費率 → 従業員別勤務実績.PA人件費率,演算検証済,インプット元: 月次集計.PA人件費率,画面'従業員別勤務実績'に'PA人件費率'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「月次集計」（実績算出・分析画面）で算出された指標をモニタリング表示。
223,一覧表示画面,店舗別人件費,日付,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,日付,labor_costs_logs.date,-,labor_costs_logs.date,labor_costs_logs.date,勤怠（KOT/ジョブカン）,[外部]labor_costs_logs.date,-,labor_costs_logs.date → labor_costs_logs.date → 店舗別人件費.日付,外部連携検証済,データソース: KOT（勤怠・人件費）,-,-,一覧表示画面,一覧表示,実画面に表示されている指標（分析画面）。
224,一覧表示画面,店舗別人件費,人件費,L0,A,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,SUM店舗別,SUM(head_office_connected_service_labor_costs_logs.labor_costs) GROUP BY shop_id,-,head_office_connected_service_head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs,勤怠（KOT/ジョブカン）,[外部]head_office_connected_service_labor_costs_logs.labor_costs,予実対比.人件費,head_office_connected_service_labor_costs_logs.labor_costs → head_office_connected_service_head_office_connected_service_labor_costs_logs.labor_costs → 店舗別人件費.人件費,スキーマ検証済,-,-,-,一覧表示画面,一覧表示,実画面に表示されている指標（分析画面）。
225,一覧表示画面,店舗別人件費,ヘルプ人件費,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,SUM店舗別,SUM(head_office_connected_service_labor_costs_logs.help_costs) GROUP BY shop_id,-,head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs,head_office_connected_service_labor_costs_logs.help_costs,勤怠（KOT/ジョブカン）,[外部]head_office_connected_service_labor_costs_logs.help_costs,"予実対比.ヘルプ人件費, 予実対比(一覧).ヘルプ人件費, 予算一覧(予算構成).ヘルプ人件費, 年間予実対比(予実対比).ヘルプ人件費",head_office_connected_service_labor_costs_logs.help_costs → head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs → 店舗別人件費.ヘルプ人件費,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
226,一覧表示画面,店舗別人件費,ヘルプ人件費マイナス,L0,C,-,KOT（勤怠・人件費）,外部連携単独,KOT/ジョブカン勤怠データから単独取得,SUM店舗別,SUM(head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs_minus) GROUP BY shop_id,-,head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs_minus,head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs_minus,勤怠（KOT/ジョブカン）,[外部]head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs_minus,"予実対比(一覧).ヘルプ人件費, 予実対比.ヘルプ人件費, 予算一覧(予算構成).ヘルプ人件費, 年間予実対比(予実対比).ヘルプ人件費",head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs_minus → head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs_minus → 店舗別人件費.ヘルプ人件費マイナス,外部連携検証済,head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs_minus → head_office_connected_service_head_office_connected_service_head_office_connected_service_labor_costs_logs.help_costs_minus,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
227,一覧表示画面,店舗別人件費,人件費額,L0,C,画面間,計算項目,演算,画面間演算,年間予実対比.人件費額から参照,-,年間予実対比.人件費額,head_office_connected_service_head_office_connected_service_labor_costs_logs.labor_costs,-,勤怠（KOT/ジョブカン）,年間予実対比.人件費額,-,年間予実対比.人件費額 → 店舗別人件費.人件費額,スキーマ検証済,-,画面'店舗別人件費'に'人件費額'が実際に存在するか要確認,実画面で目視確認が必要,一覧表示画面,一覧表示,「年間予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
228,一覧表示画面,店舗別人件費,固定人件費,L0,C,画面間,計算項目,演算,画面間演算,予実対比.固定人件費から参照,-,予実対比.固定人件費,head_office_connected_service_head_office_connected_service_labor_costs_logs.labor_costs,-,勤怠（KOT/ジョブカン）,予実対比.固定人件費,-,予実対比.固定人件費 → 店舗別人件費.固定人件費,スキーマ検証済,-,画面'店舗別人件費'に'固定人件費'が実際に存在するか要確認,実画面で目視確認が必要,一覧表示画面,一覧表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。

■ 登録管理・設定画面 (新規追加 1210版)
No,画面タイプ,画面タイトル,指標名,独自指標レベル,経営重要度,演算範囲,データソース区分,指標タイプ,指標タイプ詳細,演算ロジック,演算式詳細,中間画面名.画面指標名,ラクミーテーブル名.カラム名,外部連携テーブル名.テーブル列名,外部連携グループ名,インプット元（画面名.指標名）,アウトプット先（画面名.画面指標名）,データリネージュ（完全版）,判断,AI推測の理由,不明点,改善,画面カテゴリ,指標区分,指標区分の説明
1,設定入力画面,ラベル設定（ラベル）,ラベルID,L2,D,-,ラベルマスタ（設定）,ラクミー設定マスタ単独,ラクミー設定マスタから取得,マスタ参照,labels.id,-,labels.id,-,ユーザー入力（ラベル設定）,-,-,labels.id → ラベル設定（ラベル）.ラベルID,設定/入力検証済,データソース: ラベルマスタ（設定）,-,-,設定入力画面,設定入力,ユーザーが入力するラベル設定値
