,,,高：L2以上の指標が5個以上,,,最高：TITEM参照+時間帯フィルタ / 高負荷指標が多数,L0:データ取得層,,,,,,,,,,◎ 必須,,
,,,,,,,,,,,"年間予実対比.月次予算_FD仕入 計, 年間予実対比.月次予算_総売上 計",月次予算_FD仕入 計 ÷ 月次予算_総売上 計 × 100,予算構成比_FD仕入 計: 月次予算_FD仕入 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_FD仕入 計,,,,,
,,,,,,,,,,,"年間予実対比.月次予算_人件費 計, 年間予実対比.月次予算_総売上 計",月次予算_人件費 計 ÷ 月次予算_総売上 計 × 100,予算構成比_人件費 計: 月次予算_人件費 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_人件費 計,,,,,
,,,,,,,,,,,"年間予実対比.月次予算_その他経費 計, 年間予実対比.月次予算_総売上 計",月次予算_その他経費 計 ÷ 月次予算_総売上 計 × 100,予算構成比_その他経費 計: 月次予算_その他経費 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_その他経費 計,,,,,
,,,,,,,,,,,"年間予実対比.月次予算_営業利益, 年間予実対比.月次予算_総売上 計",月次予算_営業利益 ÷ 月次予算_総売上 計 × 100,予算構成比_営業利益: 月次予算_営業利益 / 月次予算_総売上 × 100 GROUP BY year_month,年間予実対比.予算構成比_営業利益,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_総売上 計, 年間予実対比.月次予算_総売上 計",月次実績_総売上 計 - 月次予算_総売上 計,予実差額_総売上 計: 実績 - 予算,年間予実対比.予実差額_総売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_フード売上 計, 年間予実対比.月次予算_フード売上 計",月次実績_フード売上 計 - 月次予算_フード売上 計,予実差額_フード売上 計: 実績 - 予算,年間予実対比.予実差額_フード売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次予算_ドリンク売上 計",月次実績_ドリンク売上 計 - 月次予算_ドリンク売上 計,予実差額_ドリンク売上 計: 実績 - 予算,年間予実対比.予実差額_ドリンク売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_その他売上 計, 年間予実対比.月次予算_その他売上 計",月次実績_その他売上 計 - 月次予算_その他売上 計,予実差額_その他売上 計: 実績 - 予算,年間予実対比.予実差額_その他売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次予算_FLコスト 計",月次実績_FLコスト 計 - 月次予算_FLコスト 計,予実差額_FLコスト 計: 実績 - 予算,年間予実対比.予実差額_FLコスト 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次予算_FD仕入 計",月次実績_FD仕入 計 - 月次予算_FD仕入 計,予実差額_FD仕入 計: 実績 - 予算,年間予実対比.予実差額_FD仕入 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_人件費 計, 年間予実対比.月次予算_人件費 計",月次実績_人件費 計 - 月次予算_人件費 計,予実差額_人件費 計: 実績 - 予算,年間予実対比.予実差額_人件費 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_その他経費 計, 年間予実対比.月次予算_その他経費 計",月次実績_その他経費 計 - 月次予算_その他経費 計,予実差額_その他経費 計: 実績 - 予算,年間予実対比.予実差額_その他経費 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_営業利益, 年間予実対比.月次予算_営業利益",月次実績_営業利益 - 月次予算_営業利益,予実差額_営業利益: 実績 - 予算,年間予実対比.予実差額_営業利益,,,,,
,,,,,,,,,,,年間予実対比.月次実績_総売上 計,月次実績_総売上 計 ÷ 月次予算_総売上 計 × 100,予算対比率_総売上 計: 実績 / 予算 × 100,年間予実対比.予算対比率_総売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_フード売上 計, 年間予実対比.月次実績_総売上 計",月次実績_フード売上 計 ÷ 月次予算_フード売上 計 × 100,予算対比率_フード売上 計: 実績 / 予算 × 100,年間予実対比.予算対比率_フード売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_ドリンク売上 計, 年間予実対比.月次実績_総売上 計",月次実績_ドリンク売上 計 ÷ 月次予算_ドリンク売上 計 × 100,予算対比率_ドリンク売上 計: 実績 / 予算 × 100,年間予実対比.予算対比率_ドリンク売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_その他売上 計, 年間予実対比.月次実績_総売上 計",月次実績_その他売上 計 ÷ 月次予算_その他売上 計 × 100,予算対比率_その他売上 計: 実績 / 予算 × 100,年間予実対比.予算対比率_その他売上 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_FLコスト 計, 年間予実対比.月次実績_総売上 計",月次実績_FLコスト 計 ÷ 月次予算_FLコスト 計 × 100,予算対比率_FLコスト 計: 実績 / 予算 × 100,年間予実対比.予算対比率_FLコスト 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_FD仕入 計, 年間予実対比.月次実績_総売上 計",月次実績_FD仕入 計 ÷ 月次予算_FD仕入 計 × 100,予算対比率_FD仕入 計: 実績 / 予算 × 100,年間予実対比.予算対比率_FD仕入 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_人件費 計, 年間予実対比.月次実績_総売上 計",月次実績_人件費 計 ÷ 月次予算_人件費 計 × 100,予算対比率_人件費 計: 実績 / 予算 × 100,年間予実対比.予算対比率_人件費 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_その他経費 計, 年間予実対比.月次実績_総売上 計",月次実績_その他経費 計 ÷ 月次予算_その他経費 計 × 100,予算対比率_その他経費 計: 実績 / 予算 × 100,年間予実対比.予算対比率_その他経費 計,,,,,
,,,,,,,,,,,"年間予実対比.月次実績_営業利益, 年間予実対比.月次実績_総売上 計",月次実績_営業利益 ÷ 月次予算_営業利益 × 100,予算対比率_営業利益: 実績 / 予算 × 100,年間予実対比.予算対比率_営業利益,,,,,
,,,,,,,,,,,,月次実績_総売上 計 ÷ 月次実績_総売上 計 × 100,構成比_総売上 計: 100%（基準値）,年間予実対比.構成比_総売上 計,,,,,
,,,,,,,,,,,,月次実績_フード売上 計 ÷ 月次実績_総売上 計 × 100,構成比_フード売上 計: 月次実績_フード売上 / 月次実績_総売上 × 100,年間予実対比.構成比_フード売上 計,,,,,
,,,,,,,,,,,,月次実績_ドリンク売上 計 ÷ 月次実績_総売上 計 × 100,構成比_ドリンク売上 計: 月次実績_ドリンク売上 / 月次実績_総売上 × 100,年間予実対比.構成比_ドリンク売上 計,,,,,
,,,,,,,,,,,,月次実績_その他売上 計 ÷ 月次実績_総売上 計 × 100,構成比_その他売上 計: 月次実績_その他売上 / 月次実績_総売上 × 100,年間予実対比.構成比_その他売上 計,,,,,
,,,,,,,,,,,,月次実績_FLコスト 計 ÷ 月次実績_総売上 計 × 100,構成比_FLコスト 計: 月次実績_FLコスト / 月次実績_総売上 × 100,年間予実対比.構成比_FLコスト 計,,,,,
,,,,,,,,,,,,月次実績_FD仕入 計 ÷ 月次実績_総売上 計 × 100,構成比_FD仕入 計: 月次実績_FD仕入 / 月次実績_総売上 × 100,年間予実対比.構成比_FD仕入 計,,,,,
,,,,,,,,,,,,月次実績_人件費 計 ÷ 月次実績_総売上 計 × 100,構成比_人件費 計: 月次実績_人件費 / 月次実績_総売上 × 100,年間予実対比.構成比_人件費 計,,,,,
,,,,,,,,,,,,月次実績_その他経費 計 ÷ 月次実績_総売上 計 × 100,構成比_その他経費 計: 月次実績_その他経費 / 月次実績_総売上 × 100,年間予実対比.構成比_その他経費 計,,,,,
,,,,,,,,,,,,月次実績_営業利益 ÷ 月次実績_総売上 計 × 100,構成比_営業利益: 月次実績_営業利益 / 月次実績_総売上 × 100,年間予実対比.構成比_営業利益,,,,,
,,,,,,,,画面間×設定値,,"monthly_budgets.target_sales, budget_sales_compositions.food_ratio",月次予算設定.月次フード売上,月次予算_総売上 計 × 売上構成比設定.フード構成比,月次予算_フード売上 計: 月次予算 × フード構成比 GROUP BY year_month,年間予実対比.月次予算_フード売上 計,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.drink_ratio",月次予算設定.月次ドリンク売上,月次予算_総売上 計 × 売上構成比設定.ドリンク構成比,月次予算_ドリンク売上 計: 月次予算 × ドリンク構成比 GROUP BY year_month,年間予実対比.月次予算_ドリンク売上 計,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, budget_sales_compositions.other_ratio",月次予算設定.月次その他売上,月次予算_総売上 計 × 売上構成比設定.その他構成比,月次予算_その他売上 計: 月次予算 × その他構成比 GROUP BY year_month,年間予実対比.月次予算_その他売上 計,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.food_cost_rate",月次予算設定.月次FD仕入,月次予算設定.売上（税抜） × 月次予算設定.FD仕入比率,月次予算_FD仕入 計: target_sales × food_cost_rate GROUP BY year_month,年間予実対比.月次予算_FD仕入 計,,,,,
,,,,,,,,,,"monthly_budgets.target_sales, monthly_budgets.labor_cost_rate, 固定人件費予算",月次予算設定.月次人件費,月次予算設定.売上 × PA人件費率 + 固定人件費予算,月次予算_人件費 計: (target_sales × labor_cost_rate + 固定人件費) GROUP BY year_month,年間予実対比.月次予算_人件費 計,,,,,
8,ABC分析,分析画面,低,A,店舗月次,最高,L1,外部連携単独,TITEM.item_name,head_office_item_sales_logs.item_name,[外部]TITEM.item_name,商品マスタ,商品: TITEM.item_name,ABC分析.商品,商品別仕入分析.商品,長期キャッシュ(1時間以上),◎,日次バッチ,
,,,,,,,,,TITEM.sales_excluded,head_office_item_sales_logs.sales_excluded,[外部]TITEM.sales_excluded,SUM商品別,売上（税抜）: SUM(TITEM.sales_excluded) GROUP BY item_name,ABC分析.売上（税抜）,"ABC分析.価格, ABC分析.売上構成比率, 店舗別サマリー.売上（税抜）, 当月実績.売上（税抜）, 日次レポート.売上（税抜）, 日次推移.売上（税抜）",,,,
,,,,,,,,,TITEM.quantity,head_office_item_sales_logs.quantity,[外部]TITEM.quantity,SUM商品別,販売点数: SUM(TITEM.quantity) GROUP BY item_name,ABC分析.販売点数,"ABC分析.価格, ABC分析.販売点数構成比率, 商品別売上分析.販売数量",,,,
,,,,,,,,外部連携×外部連携,"TITEM.sales_excluded, ZTOTAL.sales_excluded","head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.sales_excluded","ABC分析.売上（税抜）, 当月実績.売上（税抜）",商品÷総売上×100,売上構成比率: ABC分析.売上（税抜） ÷ 当月実績.売上（税抜） × 100,ABC分析.売上構成比率,商品別売上分析.商品単価（税抜）,,,,
,,,,,,,,,TITEM.quantity,head_office_item_sales_logs.quantity,ABC分析.販売点数,商品数÷総数×100,販売点数構成比率: ABC分析.販売点数 ÷ SUM(ABC分析.販売点数) × 100,ABC分析.販売点数構成比率,,,,,
,,,,,,,,,"TITEM.sales_excluded, TITEM.quantity","head_office_item_sales_logs.sales_excluded, head_office_item_sales_logs.quantity","ABC分析.売上（税抜）, ABC分析.販売点数",売上÷数量,価格: ABC分析.売上（税抜） ÷ ABC分析.販売点数,ABC分析.価格,,,,,
9,客単価分析,分析画面,低,A,店舗月次,最高,L1,外部連携×外部連携,"ZTOTAL.sales_excluded, ZTOTAL.customers","head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers","当月実績.売上（税抜）, 客数.当月客数",売上÷客数,当月客単価（税抜）: 当月実績.売上（税抜） ÷ 客数.当月客数,客単価分析.当月客単価（税抜）,,長期キャッシュ(1時間以上),◎,日次バッチ,
10,店舗別人件費,分析画面,低,A,店舗月次,最高,L1,外部連携単独,TTEND.sales,head_office_payment_method_sales_logs.sales,[外部]TTEND.sales,SUM支払別,売上（税込）: SUM(TTEND.sales) GROUP BY payment_method_id,店舗別人件費.売上（税込）,"支払種別売上分析.売上比率, 日次レポート",長期キャッシュ(1時間以上),◎,日次バッチ,
,,,,,,,,,ZTOTAL.sales,z_totals.sales,[外部]ZTOTAL.sales,日別集計,売上（税込）: SUM(ZTOTAL.sales) GROUP BY date,店舗別人件費.売上（税抜）,"当月実績.売上（税抜）, 店舗別サマリー.売上（税抜）, ABC分析.売上（税抜）, 日次推移.売上（税抜）",,,,
,,,,,,,,,ZTOTAL.sales_excluded,head_office_connected_service_sales_logs.sales_excluded,[外部]ZTOTAL.sales_excluded,SUM(時間フィルタ),売上（税抜）: SUM(ZTOTAL.sales_excluded) GROUP BY date,店舗別人件費.仕入（税込）,"日次推移.PA人件費, 予実対比.PA人件費",,,,
,,,,,,,,,trade_total.total,infomart_orders.trade_total,[外部]trade_total.total,SUM時間帯別,仕入（税込）: SUM(trade_total.total) GROUP BY date,店舗別人件費.仕入（税抜）,"ABC分析, 店舗別サマリー, 当月実績, 日次レポート, 曜日別売上分析.平均売上（税抜）",,,,
,,,,,,,,,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,[外部]infomart_transactions.total_tax_excluded,SUM商品別,仕入（税抜）: SUM(infomart_transactions.total_tax_excluded) GROUP BY date,店舗別人件費.PA人件費,"予実対比, 日次レポート",,,,
,,,,,,,,,head_office_employee_working_records.daily_cost,head_office_employee_working_records.daily_cost,[外部]head_office_employee_working_records.daily_cost,SUM商品別,PA人件費: SUM(head_office_employee_working_records.daily_cost) GROUP BY date,店舗別人件費.仕入費,年間予実対比.客単価（ランチ）,,,,
,,,,,,,,,head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs,[外部]head_office_connected_service_labor_costs_logs.labor_costs,SUM商品別,仕入費: SUM(infomart_transactions.total_tax_excluded) GROUP BY date,店舗別人件費.ランチ売上（税抜）,年間予実対比.客単価（ディナー）,,,,
,,,,,,,,,TITEM.sales_excluded,head_office_item_sales_logs.sales_excluded,[外部]TITEM.sales_excluded,SUM商品別,PA人件費: SUM(head_office_connected_service_labor_costs_logs.labor_costs) GROUP BY date,店舗別人件費.ディナー売上（税抜）,"客数.当月客数, 年間予実対比.客単価（ディナー）, 年間予実対比.客単価（ランチ）, 時間帯別売上分析.客単価（税抜）, 曜日別売上分析.平均客数, 曜日別売上分析.平均客数（税抜）",,,,
,,,,,,,,,ZTOTAL.customers,head_office_connected_service_sales_logs.customers,[外部]ZTOTAL.customers,SUM,ランチ売上（税抜）: SUM(TITEM.sales_excluded) WHERE order_time BETWEEN 11:00 AND 15:00,店舗別人件費.客数,,,,,
,,,,,,,,,,,,SUM,ディナー売上（税抜）: SUM(TITEM.sales_excluded) WHERE order_time BETWEEN 17:00 AND 23:00,,,,,,
,,,,,,,,,,,,SUM商品別,客数: SUM(ZTOTAL.customers) GROUP BY hour,,,,,,
,,,,,,,,外部連携×外部連携,"TTEND.sales, ZTOTAL.sales_excluded","head_office_payment_method_sales_logs.sales, head_office_connected_service_sales_logs.sales_excluded",当月実績.売上（税抜）,支払÷総売上×100,売上比率: 支払種別売上分析.売上税込 ÷ 当月実績.売上（税抜） × 100,店舗別人件費.売上比率,,,,,
,,,,,,,,,"ZTOTAL.sales_excluded, ZTOTAL.customers","head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers","当月実績.売上（税抜）, 時間帯別売上分析.客数",売上÷客数,客単価（税抜）: 当月実績.売上（税抜） ÷ 時間帯別売上分析.客数,店舗別人件費.客単価（税抜）,,,,,
11,曜日別分析,分析画面,低,A,店舗月次,最高,L1,外部連携単独,ZTOTAL.date,z_totals.date,[外部]ZTOTAL.date,曜日抽出,曜日: DAYOFWEEK(ZTOTAL.date),曜日別分析.曜日,,長期キャッシュ(1時間以上),◎,日次バッチ,
,,,,,,,,画面間演算,ZTOTAL.customers,head_office_connected_service_sales_logs.customers,"日次推移.売上（税抜）, 日次推移.売上（税抜）",AVG曜日別,平均売上（税抜）: AVG(日次推移.売上（税抜）) GROUP BY dayofweek,曜日別分析.平均売上（税抜）,"時間帯別売上分析.客数, 客数.当月客数",,,,
,,,,,,,,,,,時間帯別売上分析.客数,データ取得,平均客数: AVG(時間帯別売上分析.客数) GROUP BY dayofweek,曜日別分析.平均客数,,,,,
,,,,,,,,,,,,データ取得,平均客数（税抜）: AVG(時間帯別売上分析.客数) GROUP BY dayofweek,曜日別分析.平均客数（税抜）,,,,,
12,仕入先分析,分析画面,低,C,店舗月次,最高,L1,外部連携単独,member_name_partner.client_name,infomart_orders.client_name,[外部]member_name_partner.client_name,マスタ参照,仕入れ先: member_name_partner.client_name,仕入先分析.仕入れ先,商品別仕入分析.仕入れ先,中期キャッシュ(30分-1時間),○,データ更新時,
,,,,,,,,,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,[外部]infomart_transactions.total_tax_excluded,SUM仕入先別,金額（税抜）: SUM(infomart_transactions.total_tax_excluded) GROUP BY client_name,仕入先分析.金額（税抜）,"仕入別分析.比率, 商品仕入単価, 商品別仕入分析, 費目別仕入分析",,,,
,,,,,,,,外部連携×外部連携,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,,仕入先÷総仕入×100,比率: 仕入別分析.金額税抜 ÷ SUM(仕入別分析.金額税抜) × 100,仕入先分析.比率,"商品別仕入分析.比率, 費目別仕入分析.比率",,,,
13,商品別仕入分析,分析画面,低,C,店舗月次,最高,L1,外部連携単独,detail_list.item_name,infomart_order_details.item_name,[外部]detail_list.item_name,マスタ参照,商品: detail_list.item_name,商品別仕入分析.商品,ABC分析.商品,中期キャッシュ(30分-1時間),○,データ更新時,
,,,,,,,,,member_name_partner.client_name,infomart_orders.client_name,[外部]member_name_partner.client_name,SUM商品別,仕入れ先: member_name_partner.client_name,商品別仕入分析.仕入れ先,仕入別分析.仕入れ先,,,,
,,,,,,,,,detail_list.price,infomart_order_details.price,[外部]detail_list.price,SUM商品別,金額（税抜）: SUM(detail_list.price) GROUP BY item_name,商品別仕入分析.金額（税抜）,商品別仕入分析.比率,,,,
,,,,,,,,外部連携×外部連携,detail_list.price,infomart_order_details.price,,商品÷総仕入×100,比率: 商品別仕入分析.金額税抜 ÷ SUM(商品別仕入分析.金額税抜) × 100,商品別仕入分析.比率,"仕入別分析.比率, 費目別仕入分析.比率",,,,
14,商品別売上分析,分析画面,低,C,店舗月次,最高,L1,外部連携単独,TITEM.quantity,head_office_item_sales_logs.quantity,[外部]TITEM.quantity,SUM商品別,販売数量: SUM(TITEM.quantity) GROUP BY item_name,商品別売上分析.販売数量,"ABC分析.販売点数, 商品別売上分析.商品単価（税抜）",中期キャッシュ(30分-1時間),○,データ更新時,
,,,,,,,,外部連携×外部連携,"TITEM.sales_excluded, TITEM.quantity","head_office_item_sales_logs.sales_excluded, head_office_item_sales_logs.quantity",商品別売上分析.販売数量,売上÷数量,商品単価（税抜）: 商品別売上分析.売上合計税抜 ÷ 商品別売上分析.販売数量,商品別売上分析.商品単価（税抜）,ABC分析.価格,,,,
,,,,,,,,,"TITEM.sales, TITEM.quantity","t_items.sales, head_office_item_sales_logs.quantity",,除算,商品単価（税込）: 商品別売上分析.売上合計税込 ÷ 商品別売上分析.販売数量,商品別売上分析.商品単価（税込）,,,,,
15,支払方法別分析,分析画面,低,C,店舗月次,最高,L1,外部連携単独,TTEND.head_office_payment_method_id,t_tends.head_office_payment_method_id,[外部]TTEND.head_office_payment_method_id,マスタ参照,支払方法: TTEND.head_office_payment_method_id,支払方法別分析.支払方法,,中期キャッシュ(30分-1時間),○,データ更新時,
,,,,,,,,,TTEND.sales,head_office_payment_method_sales_logs.sales,[外部]TTEND.sales,SUM(支払種別フィルタ),クレジットカード合計売上: SUM(TTEND.sales) WHERE payment_method = 'クレジットカード',支払方法別分析.クレジットカード合計売上,,,,,
,,,,,,,,,,,,SUM,QR決済合計売上: SUM(TTEND.sales) WHERE payment_method = 'QR決済',支払方法別分析.QR決済合計売上,,,,,
,,,,,,,,,,,,SUM,MUGENファミリーカード合計売上: SUM(TTEND.sales) WHERE payment_method = 'MUGENファミリーカード',支払方法別分析.MUGENファミリーカード合計売上,,,,,
,,,,,,,,,,,,SUM,売掛合計売上: SUM(TTEND.sales) WHERE payment_method = '売掛',支払方法別分析.売掛合計売上,,,,,
,,,,,,,,,,,,SUM,交通系IC合計売上: SUM(TTEND.sales) WHERE payment_method = '交通系IC',支払方法別分析.交通系IC合計売上,,,,,
16,主要KPI指標,ダッシュボード表示画面,低,S,全店舗,高,L3-C,画面間演算,ZTOTAL.sales_excluded,"head_office_connected_service_sales_logs.sales_excluded, shops.total_area_num",当月実績.売上（税抜）,参照表示,坪月商: 当月実績.売上（税抜） ÷ 店舗マスタ.坪数,主要KPI指標.坪月商,,中期キャッシュ(30分-1時間),○,データ更新時,
,,,,,,,,,,z_totals.sales_excluded,"当月実績.営業利益, 当月実績.売上（税抜）, 予実対比.FD仕入, 予実対比.人件費",仕入÷売上×100,営業利益率: (当月実績.売上（税抜） - 予実対比.FD仕入 - 予実対比.人件費 - 予実対比.その他経費) ÷ 当月実績.売上（税抜） × 100,主要KPI指標.営業利益率,,,,,
,,,,,,,,,,"monthly_costs.value, head_office_connected_service_sales_logs.sales_excluded",当月実績.営業利益,比率計算,家賃比率: 月次費用入力.金額(家賃) ÷ 当月実績.売上（税抜） × 100,主要KPI指標.家賃比率,,,,,
,,,,,,,,,,"monthly_budgets.value（予算設定画面）, monthly_budgets.profit",,比率計算,ROI: 当月実績.営業利益 ÷ 予算設定.予算金額 × 100,主要KPI指標.ROI,,,,,
17,店舗別サマリー,ダッシュボード表示画面,低,S,全店舗,高,L3-C,外部連携参照,ZTOTAL.sales_excluded,head_office_connected_service_sales_logs.sales_excluded,[外部]ZTOTAL.sales_excluded,参照表示,売上（税抜）: SUM(ZTOTAL.sales_excluded) GROUP BY shop_id,店舗別サマリー.売上（税抜）,"ABC分析.売上（税抜）, 店舗別サマリー.FD仕入率, 店舗別サマリー.人件費率, 店舗別サマリー.営業利益, 店舗別サマリー.売上進捗率, 店舗別サマリー.売上達成率, 当月実績.売上（税抜）, 日次レポート.売上（税抜）, 日次推移.売上（税抜）, 進捗分析.売上進捗率",中期キャッシュ(30分-1時間),○,データ更新時,
,,,,,,,,設定値参照,,monthly_budgets.profit,[入力]monthly_budgets.profit,マスタ参照,売上目標: monthly_budgets.value,店舗別サマリー.売上目標,"店舗別サマリー.売上進捗率, 店舗別サマリー.売上達成率, 進捗分析.売上進捗率",,,,
,,,,,,,,画面間演算,"ZTOTAL.sales_excluded, infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs","head_office_connected_service_sales_logs.sales_excluded, infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs, monthly_costs.value","店舗別サマリー.売上（税抜）, 予実対比.FD仕入, 予実対比.人件費",参照表示,営業利益: 店舗別サマリー.売上（税抜） - 予実対比.FD仕入 - 予実対比.人件費 - 予実対比.その他経費,店舗別サマリー.営業利益,"当月実績.営業利益, 年間予実対比.営業利益",,,,
,,,,,,,,,ZTOTAL.sales_excluded,"head_office_connected_service_sales_logs.sales_excluded, monthly_budgets.profit","店舗別サマリー.売上（税抜）, 店舗別サマリー.売上目標",比率計算,売上達成率: 店舗別サマリー.売上（税抜） ÷ 店舗別サマリー.売上目標 × 100,店舗別サマリー.売上達成率,進捗分析.売上進捗率,,,,
,,,,,,,,,"infomart_transactions.total_tax_excluded, ZTOTAL.sales_excluded","infomart_transactions.total_tax_excluded, head_office_connected_service_sales_logs.sales_excluded","予実対比.FD仕入, 店舗別サマリー.売上（税抜）",SUM,売上進捗率: SUM(店舗別サマリー.売上（税抜）) ÷ 店舗別サマリー.売上目標 × 100,店舗別サマリー.売上進捗率,当月実績.FD仕入率,,,,
,,,,,,,,,"head_office_connected_service_labor_costs_logs.labor_costs, ZTOTAL.sales_excluded","head_office_connected_service_labor_costs_logs.labor_costs, head_office_connected_service_sales_logs.sales_excluded","予実対比.人件費, 店舗別サマリー.売上（税抜）",仕入÷売上×100,FD仕入率: 予実対比.FD仕入 ÷ 店舗別サマリー.売上（税抜） × 100,店舗別サマリー.FD仕入率,当月実績.人件費率,,,,
,,,,,,,,,,,,比率計算,人件費率: 予実対比.人件費 ÷ 店舗別サマリー.売上（税抜） × 100,店舗別サマリー.人件費率,,,,,
18,年間予実対比（サマリー）,ダッシュボード表示画面,低,S,全店舗年次,高,L3-C,外部連携参照,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,[外部]infomart_transactions.total_tax_excluded,参照表示,FD仕入額: SUM(infomart_transactions.total_tax_excluded) GROUP BY year,年間予実対比（サマリー）.FD仕入額,,中期キャッシュ(30分-1時間),○,データ更新時,
,,,,,,,,,head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs,[外部]head_office_connected_service_labor_costs_logs.labor_costs,SUM商品別,人件費額: SUM(head_office_connected_service_labor_costs_logs.labor_costs) GROUP BY year,年間予実対比（サマリー）.人件費額,,,,,
,,,,,,,,画面間演算,"TITEM.sales_excluded, ZTOTAL.customers","head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers","時間帯別売上分析.ランチ売上（税抜）, 時間帯別売上分析.客数",参照表示,客単価（ランチ）: 時間帯別売上分析.ランチ売上（税抜） ÷ 時間帯別売上分析.客数,年間予実対比（サマリー）.客単価（ランチ）,,,,,
,,,,,,,,,"ZTOTAL.sales_excluded, ZTOTAL.customers",monthly_costs.value,"時間帯別売上分析.ディナー売上（税抜）, 時間帯別売上分析.客数",売上÷客数,客単価（ディナー）: 時間帯別売上分析.ディナー売上（税抜） ÷ 時間帯別売上分析.客数,年間予実対比（サマリー）.客単価（ディナー）,,,,,
,,,,,,,,,,"head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers","当月実績.売上（税抜）, 予実対比.FD仕入, 予実対比.人件費",データ取得,営業利益: 当月実績.売上（税抜） - 予実対比.FD仕入 - 予実対比.人件費 - 予実対比.その他経費,年間予実対比（サマリー）.営業利益,,,,,
,,,,,,,,,,,"当月実績.売上（税抜）, 感度分析.客数",売上÷客数,客単価: 当月実績.売上（税抜） ÷ 感度分析.客数,年間予実対比（サマリー）.客単価,,,,,
19,店舗ラベル別サマリー,ダッシュボード表示画面,高,S,店舗ラベル別,高,L3-L,外部連携参照,ZTOTAL.sales_excluded,head_office_connected_service_sales_logs.sales_excluded,[外部]ZTOTAL.sales_excluded,参照表示,売上（税抜）: SUM(ZTOTAL.sales_excluded) GROUP BY shop_label,店舗ラベル別サマリー.売上（税抜）,,中期キャッシュ(30分-1時間),○,データ更新時,
,,,,,,,,設定値参照,,monthly_budgets.profit,[入力]monthly_budgets.profit,マスタ参照,売上目標: monthly_budgets.value,店舗ラベル別サマリー.売上目標,"店舗ラベル別サマリー.売上進捗率, 店舗ラベル別サマリー.売上達成率",,,,
,,,,,,,,画面間演算,"ZTOTAL.sales_excluded, infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs","head_office_connected_service_sales_logs.sales_excluded, infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs, monthly_costs.value","店舗ラベル別サマリー.売上（税抜）, 予実対比.FD仕入, 予実対比.人件費",参照表示,営業利益: 店舗ラベル別サマリー.売上（税抜） - 予実対比.FD仕入 - 予実対比.人件費 - 予実対比.その他経費,店舗ラベル別サマリー.営業利益,,,,,
,,,,,,,,,ZTOTAL.sales_excluded,"head_office_connected_service_sales_logs.sales_excluded, monthly_budgets.profit","店舗ラベル別サマリー.売上（税抜）, 店舗ラベル別サマリー.売上目標",比率計算,売上達成率: 店舗ラベル別サマリー.売上（税抜） ÷ 店舗ラベル別サマリー.売上目標 × 100,店舗ラベル別サマリー.売上達成率,,,,,
