作成日: 2025年12月16日,,,,,,最高：TITEM参照+時間帯フィルタ / 高負荷指標が多数,L0：データ取得層,,,,,,,,,,◎ 必須,
,,,,,,高：外部連携×外部連携 / 複合演算,L1：単純演算層,,,,,,,,,,○ 推奨,
,,,,,,,,,,,,SUMドリンク,ドリンク仕入: SUM(infomart_transactions.total_tax_excluded) WHERE category = 'ドリンク',予実対比（一覧）.ドリンク仕入,,,,
,,,,,,,,,,,,SUM,人件費: SUM(head_office_connected_service_labor_costs_logs.labor_costs),予実対比（一覧）.人件費,,,,
,,,,,,,,,,,,SUM,固定人件費: SUM(head_office_connected_service_labor_costs_logs.labor_costs) WHERE employee_type = '月給者',予実対比（一覧）.固定人件費,,,,
,,,,,,,,,,,,SUM,PA人件費: SUM(head_office_employee_working_records.daily_cost),予実対比（一覧）.PA人件費,,,,
,,,,,,,,設定値参照,,monthly_costs.value,,SUM経費,その他経費: SUM(monthly_costs.value) WHERE cost_type = '経費',予実対比（一覧）.その他経費,予実対比（一覧）.営業利益,,,
,,,,,,,,,,,,費目=家賃,地代家賃: monthly_costs.value WHERE cost_item = '家賃',予実対比（一覧）.地代家賃,,,,
,,,,,,,,,,,,費目=資材費,資材費: monthly_costs.value WHERE cost_item = '資材費',予実対比（一覧）.資材費,,,,
,,,,,,,,画面間演算,"help_costs, help_costs_minus","head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus",[外部]勤怠連携（KOT/ジョブカン）.ヘルプ人件費,参照表示,ヘルプ人件費: 店舗別人件費.ヘルプ人件費 - 店舗別人件費.ヘルプ人件費マイナス,予実対比（一覧）.ヘルプ人件費,,,,
,,,,,,,,,,monthly_costs.value,,データ取得,営業利益: 予実対比（一覧）.総売上 - 予実対比（一覧）.FD仕入 - 予実対比（一覧）.人件費 - 予実対比（一覧）.その他経費,予実対比（一覧）.営業利益,,,,
29,予算一覧（予算構成）,一覧表示画面,低,S,店舗月次,中,L3-S,外部連携参照,ZTOTAL.sales_excluded,head_office_connected_service_sales_logs.sales_excluded,[外部]ZTOTAL.sales_excluded,参照表示,売上 計: SUM(ZTOTAL.sales_excluded),予算一覧（予算構成）.売上 計,予算一覧（予算構成）.営業利益,中期キャッシュ(5-30分),△,データ連携時
,,,,,,,,,TITEM.sales_excluded,head_office_item_sales_logs.sales_excluded,[外部]TITEM.sales_excluded,SUMフード,フード売上 計: SUM(TITEM.sales_excluded) WHERE category = 'フード',予算一覧（予算構成）.フード売上 計,,,,
,,,,,,,,,ZTOTAL.service_charge_1,z_totals.service_charge_1,[外部]ZTOTAL.service_charge_1,SUMドリンク,ドリンク売上 計: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク',予算一覧（予算構成）.ドリンク売上 計,,,,
,,,,,,,,,infomart_transactions.total_tax_excluded,infomart_transactions.total_tax_excluded,[外部]infomart_transactions.total_tax_excluded,SUM,その他売上 計（サービス料等）: SUM(ZTOTAL.service_charge_1),予算一覧（予算構成）.その他売上 計（サービス料等）,,,,
,,,,,,,,,head_office_connected_service_labor_costs_logs.labor_costs,head_office_connected_service_labor_costs_logs.labor_costs,[外部]head_office_connected_service_labor_costs_logs.labor_costs,SUMフード,FD仕入 計: SUM(infomart_transactions.total_tax_excluded) WHERE category IN ('フード' 'ドリンク'),予算一覧（予算構成）.FD仕入 計,,,,
,,,,,,,,,head_office_employee_working_records.daily_cost,head_office_employee_working_records.daily_cost,[外部]head_office_employee_working_records.daily_cost,SUM,人件費 計: SUM(head_office_connected_service_labor_costs_logs.labor_costs),予算一覧（予算構成）.人件費 計,,,,
,,,,,,,,,,,,SUMフード,フード売上ランチ: SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 11:00 AND 15:00,予算一覧（予算構成）.フード売上ランチ,,,,
,,,,,,,,,,,,SUMフード,フード売上ディナー: SUM(TITEM.sales_excluded) WHERE category = 'フード' AND order_time BETWEEN 17:00 AND 23:00,予算一覧（予算構成）.フード売上ディナー,,,,
,,,,,,,,,,,,SUMドリンク,ドリンク売上ランチ: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' AND order_time BETWEEN 11:00 AND 15:00,予算一覧（予算構成）.ドリンク売上ランチ,,,,
,,,,,,,,,,,,SUMドリンク,ドリンク売上ディナー: SUM(TITEM.sales_excluded) WHERE category = 'ドリンク' AND order_time BETWEEN 17:00 AND 23:00,予算一覧（予算構成）.ドリンク売上ディナー,,,,
,,,,,,,,,,,,SUMフード,フード仕入: SUM(infomart_transactions.total_tax_excluded) WHERE category = 'フード',予算一覧（予算構成）.フード仕入,,,,
,,,,,,,,,,,,SUMドリンク,ドリンク仕入: SUM(infomart_transactions.total_tax_excluded) WHERE category = 'ドリンク',予算一覧（予算構成）.ドリンク仕入,,,,
,,,,,,,,,,,,SUM,固定人件費: SUM(head_office_connected_service_labor_costs_logs.labor_costs) WHERE employee_type = '月給者',予算一覧（予算構成）.固定人件費,,,,
,,,,,,,,,,,,SUM,PA人件費: SUM(head_office_employee_working_records.daily_cost),予算一覧（予算構成）.PA人件費,,,,
,,,,,,,,設定値参照,,monthly_costs.value,,SUM,その他経費 計: SUM(monthly_costs.value) WHERE cost_type = '経費',予算一覧（予算構成）.その他経費 計,予算一覧（予算構成）.営業利益,,,
,,,,,,,,,,,,費目フィルタ,IT費: monthly_costs.value WHERE cost_item = 'IT費',予算一覧（予算構成）.IT費,,,,
,,,,,,,,,,,,費目=家賃,ガス代: monthly_costs.value WHERE cost_item = 'ガス代',予算一覧（予算構成）.ガス代,,,,
,,,,,,,,,,,,費目=資材費,サービス費: monthly_costs.value WHERE cost_item = 'サービス費',予算一覧（予算構成）.サービス費,,,,
,,,,,,,,,,,,費目=減価償却費,保守修繕費: monthly_costs.value WHERE cost_item = '保守修繕費',予算一覧（予算構成）.保守修繕費,,,,
,,,,,,,,,,,,データ取得,外注費: monthly_costs.value WHERE cost_item = '外注費',予算一覧（予算構成）.外注費,,,,
,,,,,,,,,,,,データ取得,支払手数料: monthly_costs.value WHERE cost_item = '支払手数料',予算一覧（予算構成）.支払手数料,,,,
,,,,,,,,,,,,データ取得,水道代: monthly_costs.value WHERE cost_item = '水道代',予算一覧（予算構成）.水道代,,,,
,,,,,,,,,,,,データ取得,消耗品費: monthly_costs.value WHERE cost_item = '消耗品費',予算一覧（予算構成）.消耗品費,,,,
,,,,,,,,,,,,データ取得,衛生費: monthly_costs.value WHERE cost_item = '衛生費',予算一覧（予算構成）.衛生費,,,,
,,,,,,,,,,,,データ取得,調査費: monthly_costs.value WHERE cost_item = '調査費',予算一覧（予算構成）.調査費,,,,
,,,,,,,,,,,,データ取得,諸会費: monthly_costs.value WHERE cost_item = '諸会費',予算一覧（予算構成）.諸会費,,,,
,,,,,,,,,,,,データ取得,警備料: monthly_costs.value WHERE cost_item = '警備料',予算一覧（予算構成）.警備料,,,,
,,,,,,,,,,,,データ取得,販売促進費: monthly_costs.value WHERE cost_item = '販売促進費',予算一覧（予算構成）.販売促進費,,,,
,,,,,,,,,,,,データ取得,販売管理費: monthly_costs.value WHERE cost_item = '販売管理費',予算一覧（予算構成）.販売管理費,,,,
,,,,,,,,,,,,データ取得,通信費: monthly_costs.value WHERE cost_item = '通信費',予算一覧（予算構成）.通信費,,,,
,,,,,,,,,,,,データ取得,雑費: monthly_costs.value WHERE cost_item = '雑費',予算一覧（予算構成）.雑費,,,,
,,,,,,,,,,,,データ取得,電気代: monthly_costs.value WHERE cost_item = '電気代',予算一覧（予算構成）.電気代,,,,
,,,,,,,,,,,,データ取得,地代家賃: monthly_costs.value WHERE cost_item = '家賃',予算一覧（予算構成）.地代家賃,,,,
,,,,,,,,,,,,データ取得,資材費: monthly_costs.value WHERE cost_item = '資材費',予算一覧（予算構成）.資材費,,,,
,,,,,,,,,,,,データ取得,減価償却費: monthly_costs.value WHERE cost_item = '減価償却費',予算一覧（予算構成）.減価償却費,,,,
,,,,,,,,,,,,データ取得,ｸﾚｼﾞｯﾄ手数料: monthly_costs.value WHERE cost_item = 'クレジット手数料',予算一覧（予算構成）.ｸﾚｼﾞｯﾄ手数料,,,,
,,,,,,,,画面間演算,"infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs","infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs",月次予算設定.ヘルプ人件費予算,参照表示,FLコスト 計: SUM(infomart_transactions.total_tax_excluded) + SUM(head_office_connected_service_labor_costs_logs.labor_costs),予算一覧（予算構成）.FLコスト 計,予算一覧（予算構成）.営業利益,,,
,,,,,,,,,"help_costs, help_costs_minus",monthly_costs.value,,データ取得,営業利益: 予算一覧（予算構成）.売上 計 - 予算一覧（予算構成）.FLコスト 計 - 予算一覧（予算構成）.その他経費 計,予算一覧（予算構成）.営業利益,,,,
,,,,,,,,,,"head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus",,データ取得,ヘルプ人件費: 店舗別人件費.ヘルプ人件費 - 店舗別人件費.ヘルプ人件費マイナス,予算一覧（予算構成）.ヘルプ人件費,,,,
30,月次予算設定,設定入力画面,中,A,店舗月次,中,L3-S,ラクミー内部単独,,monthly_budgets.profit,,入力値（金額）,目標月次利益: monthly_budgets.profit,月次予算設定.目標月次利益,,中期キャッシュ(5-30分),△,データ連携時
,,,,,,,,,,monthly_budgets.food_cost_rate,,入力値（％）,FD仕入比率: monthly_budgets.food_cost_rate,月次予算設定.FD仕入比率,,,,
,,,,,,,,,,monthly_budgets.labor_cost_rate,,データ取得,PA人件費率: monthly_budgets.labor_cost_rate,月次予算設定.PA人件費率,,,,
,,,,,,,,,,monthly_budgets.sales_per_customer,,データ取得,目標客単価（税抜）: monthly_budgets.sales_per_customer,月次予算設定.目標客単価（税抜）,,,,
,,,,,,,,設定値集計,,monthly_costs.value,月次予算設定.固定費用予算,SUM(設定タイプ=変動費用予算),変動費用予算: 費用設定.変動費用予算,月次予算設定.変動費用予算,月次予算設定.変動費率,,,
,,,,,,,,,,,,SUM(設定タイプ=固定費用予算),固定費用予算: 費用設定.固定費用予算,月次予算設定.固定費用予算,月次予算設定.営業利益,,,
,,,,,,,,画面内演算,,monthly_budgets.target_customers,"月次予算設定.FD仕入比率, 月次予算設定.PA人件費率, 月次予算設定.変動費用予算",売上（税抜） ÷ 目標客単価,目標客数: 売上（税抜） / sales_per_customer,月次予算設定.目標客数,"月次予算設定.目標客数, -",,,
,,,,,,,,,,head_office_connected_service_sales_logs.sales_excluded,"画面内計算, 画面内計算",FD仕入比率 + PA人件費率 + 変動費用予算率,変動費率: monthly_budgets.food_cost_rate + monthly_budgets.labor_cost_rate + 変動費用予算率,月次予算設定.変動費率,,,,
,,,,,,,,,,,"月次予算設定.売上（税抜）, 画面内計算",目標客単価 × 変動費率,変動費単価: sales_per_customer × 変動費率,月次予算設定.変動費単価,,,,
,,,,,,,,,,,月次予算設定.変動費率,目標客単価 - 変動費単価,粗利単価: sales_per_customer - 変動費単価,月次予算設定.粗利単価,,,,
,,,,,,,,,,,"月次予算設定.売上（税抜）, 月次予算設定.変動費",月次予算設定.目標客単価 × 月次予算設定.目標客数,売上（税抜）: SUM(ZTOTAL.sales_excluded),月次予算設定.売上（税抜）,,,,
,,,,,,,,,,,"月次予算設定.粗利, 月次予算設定.固定費用予算",売上（税抜） × 変動費率,変動費: 売上（税抜） × 変動費率,月次予算設定.変動費,,,,
,,,,,,,,,,,,100 - 変動費率,粗利率: 100 - (food_cost_rate + labor_cost_rate + 変動費用予算率),月次予算設定.粗利率,,,,
,,,,,,,,,,,,売上（税抜） - 変動費,粗利: 月次予算設定.売上（税抜） - 月次予算設定.変動費,月次予算設定.粗利,,,,
,,,,,,,,,,,,粗利 - 固定費用予算,営業利益: 月次予算設定.粗利 - 月次予算設定.固定費用予算,月次予算設定.営業利益,,,,
31,費目別仕入分析,分析画面,中,C,店舗月次,中,L2-S,ラクミー内部マスター参照,,monthly_cost_items.name,[マスタ]monthly_cost_items.name,費目マスタ,費目: monthly_cost_items.name,費目別仕入分析.費目,,中期キャッシュ(5-30分),△,データ連携時
,,,,,,,,設定値参照,,monthly_costs.value,,SUM費目別,金額（税抜）: SUM(monthly_costs.value) GROUP BY cost_item_id,費目別仕入分析.金額（税抜）,費目別仕入分析.比率,,,
,,,,,,,,画面間×設定値,,monthly_costs.value,,費目÷総仕入×100,比率: 費目別仕入分析.金額税抜 ÷ SUM(費目別仕入分析.金額税抜) × 100,費目別仕入分析.比率,,,,
32,ラベル設定（仕入商品リスト）,設定入力画面,高,D,店舗月次,低,L2-S,ラクミー内部マスター参照,,infomart_transactions.client_name,[マスタ]infomart_clients.name,マスタ参照,発注先: infomart_transactions.client_name,ラベル設定（仕入商品リスト）.発注先,,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,ラクミー内部単独,,infomart_items.id,納品書詳細.仕入商品,入力値,商品ID: infomart_items.id,ラベル設定（仕入商品リスト）.商品ID,ラクミーアプリ.棚卸（ラベル選択）; 仕入先分析（ラベル別集計）,,,
,,,,,,,,,,infomart_items.name,,AI生成,商品名: infomart_items.name,ラベル設定（仕入商品リスト）.商品名,,,,
,,,,,,,,,,monthly_cost_items.name,,マスタ参照,費目: monthly_cost_items.name,ラベル設定（仕入商品リスト）.費目,,,,
,,,,,,,,,,labels.name,,データ取得,ラベル名1: item_labels.label_id,ラベル設定（仕入商品リスト）.AIによる費目生成,,,,
,,,,,,,,,,,,データ取得,ラベル名2: item_labels.label_id,ラベル設定（仕入商品リスト）.ラベル名1,,,,
,,,,,,,,,,,,データ取得,ラベル名3: item_labels.label_id,ラベル設定（仕入商品リスト）.ラベル名2,,,,
,,,,,,,,,,,,データ取得,ラベル名4: item_labels.label_id,ラベル設定（仕入商品リスト）.ラベル名3,,,,
,,,,,,,,,,,,データ取得,ラベル名5: item_labels.label_id,ラベル設定（仕入商品リスト）.ラベル名4,,,,
,,,,,,,,,,,,データ取得,ラベル名6: item_labels.label_id,ラベル設定（仕入商品リスト）.ラベル名5,,,,
,,,,,,,,,,,,データ取得,ラベル名7: item_labels.label_id,ラベル設定（仕入商品リスト）.ラベル名6,,,,
,,,,,,,,,,,,データ取得,ラベル名8: item_labels.label_id,ラベル設定（仕入商品リスト）.ラベル名7,,,,
,,,,,,,,,,,,データ取得,ラベル名9: item_labels.label_id,ラベル設定（仕入商品リスト）.ラベル名8,,,,
,,,,,,,,,,,,データ取得,ラベル名10: item_labels.label_id,ラベル設定（仕入商品リスト）.ラベル名9,,,,
,,,,,,,,,,,,,,ラベル設定（仕入商品リスト）.ラベル名10,,,,
33,ラベル設定（売上商品リスト）,設定入力画面,高,D,店舗月次,低,L2-S,ラクミー内部マスター参照,,head_office_item_sales_logs.item_id,[マスタ]head_office_item_sales_logs.item_id,マスタ参照,商品ID: head_office_item_sales_logs.item_id,ラベル設定（売上商品リスト）.商品ID,,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,head_office_item_sales_logs.item_name,[マスタ]head_office_item_sales_logs.item_name,データ取得,商品名: head_office_item_sales_logs.item_name,ラベル設定（売上商品リスト）.商品名,,,,
,,,,,,,,,,head_office_item_sales_logs.external_item_id,[マスタ]head_office_item_sales_logs.external_item_id,データ取得,商品ID（連携サービス）: head_office_item_sales_logs.external_item_id,ラベル設定（売上商品リスト）.商品ID（連携サービス）,,,,
,,,,,,,,,,head_office_item_sales_logs.external_item_code,[マスタ]head_office_item_sales_logs.external_item_code,データ取得,商品コード（連携サービス）: head_office_item_sales_logs.external_item_code,ラベル設定（売上商品リスト）.商品コード（連携サービス）,,,,
,,,,,,,,ラクミー内部単独,,sales_item_labels.label_name,,入力値,ラベル名: sales_item_labels.label_name,ラベル設定（売上商品リスト）.ラベル名,,,,
,,,,,,,,,,sales_item_labels.status,,AI生成,ステータスフラグ: sales_item_labels.status,ラベル設定（売上商品リスト）.ステータスフラグ,,,,
,,,,,,,,,,,,,,ラベル設定（売上商品リスト）.AIによるラベル生成,,,,
34,単月費用設定,設定入力画面,低,B,店舗月次,低,L2-S,ラクミー内部マスター参照,,monthly_cost_items.name,[マスタ]monthly_cost_items.name,マスタ参照,費目: monthly_cost_items.name,単月費用設定.費目,,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,ラクミー内部単独,,monthly_cost_item_defaults.variable_cost_ratio,ユーザー入力（単月費用設定）,入力値（％）,対売上比（変動費用デフォルト値）: monthly_cost_item_defaults.variable_cost_ratio,単月費用設定.対売上比（変動費用デフォルト値）,予算設定.変動費用予算,,,
,,,,,,,,,,monthly_cost_item_defaults.fixed_cost_amount,,入力値（金額）,金額（固定費用デフォルト値）: monthly_cost_item_defaults.fixed_cost_amount,単月費用設定.金額（固定費用デフォルト値）,予算設定.固定費用予算,,,
35,商品仕入単価,一覧表示画面,低,C,店舗月次,低,L2-S,外部連携参照,detail_list.item_name,infomart_order_details.item_name,[外部]detail_list.item_name,参照表示,アイテム: detail_list.item_name,商品仕入単価.アイテム,平均単価推移.仕入商品ラベル,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,detail_list.price,infomart_order_details.price,[外部]detail_list.price,SUM商品別,金額（税抜）: SUM(detail_list.price) GROUP BY item_name,商品仕入単価.金額（税抜）,商品仕入単価.単価,,,
,,,,,,,,,detail_list.num,infomart_order_details.num,[外部]detail_list.num,SUM商品別,数量: SUM(detail_list.num) GROUP BY item_name,商品仕入単価.数量,"商品仕入単価.単価, 平均単価推移.数量",,,
,,,,,,,,画面間演算,"detail_list.price, detail_list.num","infomart_order_details.price, infomart_order_details.num",商品仕入単価.数量,参照表示,単価: 商品仕入単価.金額税抜 ÷ 商品仕入単価.数量,商品仕入単価.単価,平均単価推移.平均単価,,,
36,売上経費入力（売上）,実績入力画面,低,A,店舗月次,低,L2-S,ラクミー内部単独,,head_office_connected_service_sales_logs.sales_excluded (edited=1),ユーザー入力,,,売上経費入力（売上）.店内売上（標準税率）税抜,"集計（売上）, ラクミーウェブ.予実対比.総売上",短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,head_office_connected_service_sales_logs.sales_tax_reduced (edited=1),,,,売上経費入力（売上）.店外売上（軽減税率）税抜,"集計（売上）, ラクミーウェブ.流入分析.客数",,,
,,,,,,,,,,head_office_connected_service_sales_logs.customers (edited=1),,,,売上経費入力（売上）.客数,,,,
,,,,,,,,画面内演算,,head_office_connected_service_sales_logs.sales (edited=1),店内売上税抜,,,売上経費入力（売上）.店内売上（標準税率）税込,集計（売上）税込,,,
,,,,,,,,,,head_office_connected_service_sales_logs.sales_tax_reduced (edited=1),店外売上税抜,,,売上経費入力（売上）.店外売上（軽減税率）税込,,,,
37,小口現金管理,実績入力画面,高,C,店舗月次,低,L2-S,ラクミー内部単独,,petty_cashes.payment_destination（小口現金入力）,[マスタ]monthly_cost_items.name,入力値,支払先: petty_cashes.payment_destination,小口現金管理.支払先,小口現金管理.残高,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,petty_cashes.description（小口現金入力）,,データ,経費項目: petty_cashes.description,小口現金管理.経費項目,,,,
,,,,,,,,,,petty_cashes.withdraw_tax_excluded_amount（小口現金入力）,,費目参照,出勤額: petty_cashes.withdraw_tax_excluded_amount,小口現金管理.出勤額,,,,
,,,,,,,,,,petty_cashes.deposit_amount（小口現金入力）,,費目マスタ参照,入金額: petty_cashes.deposit_amount,小口現金管理.入金額,,,,
,,,,,,,,,,monthly_costs.cost_item_id（月次費用入力）,,データ取得,内容: petty_cashes.description,小口現金管理.内容,,,,
,,,,,,,,,,petty_cashes.chart_of_account_id（小口現金入力）,,データ取得,経費コード: monthly_costs.cost_item_id,小口現金管理.経費コード,,,,
,,,,,,,,,,monthly_cost_items.name,,データ取得,税区分: petty_cashes.chart_of_account_id,小口現金管理.税区分,,,,
,,,,,,,,,,,,マスタ参照,費目: monthly_cost_items.name,小口現金管理.費目,,,,
,,,,,,,,画面内演算,,,"小口現金管理.入金額, 小口現金管理.出勤額",前残高+入金-出金,残高: 前回残高 + 小口現金管理.入金額 - 小口現金管理.出勤額,小口現金管理.残高,,,,
38,棚卸,実績入力画面,中,C,店舗月次,低,L2-S,ラクミー内部単独,,inventory_items.name,,入力値,棚卸商品: inventory_items.name,棚卸.棚卸商品,,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,inventory_items.num,,データ取得,在庫数量: inventory_items.num,棚卸.在庫数量,,,,
,,,,,,,,,,inventory_items.price,,データ取得,商品単価: inventory_items.price,棚卸.商品単価,,,,
,,,,,,,,画面内演算,,"inventory_items.num, inventory_items.price",,在庫数量×商品単価,小計: 棚卸.在庫数量 × 棚卸.商品単価,棚卸.小計,,,,
39,棚卸詳細,一覧表示画面,高,C,店舗月次,低,L2-S,外部連携単独,,inventories.date,,日付,実施日: inventories.date,棚卸詳細.実施日,ラクミーアプリ.棚卸 → 棚卸詳細.実施日,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,inventory_items.num,,入力値,在庫数量: inventory_items.num,棚卸詳細.在庫数量,ラクミーアプリ.棚卸 → 棚卸詳細.在庫数量,,,
,,,,,,,,,,inventory_items.price,,データ取得,商品単価: inventory_items.price,棚卸詳細.商品単価,ラクミーアプリ.棚卸 → 棚卸詳細.商品単価,,,
,,,,,,,,ラクミー内部マスター参照,,labels.name,,マスタ参照,カテゴリ: labels.name,棚卸詳細.カテゴリ,,,,
,,,,,,,,画面間演算,,"inventory_items.num, inventory_items.price",,参照表示,小計: 棚卸詳細.在庫数量 × 棚卸詳細.商品単価,棚卸詳細.小計,,,,
40,棚卸（ラベル、タブ選択）,実績入力画面,中,C,店舗月次,低,L2-S,ラクミー内部マスター参照,,labels.name,[マスタ]ラベル設定.ラベル名,,,棚卸（ラベル、タブ選択）.ラベル名１,棚卸（数量・単価の編集）,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,,,,,棚卸（ラベル、タブ選択）.ラベル名２,,,,
,,,,,,,,,,,,,,棚卸（ラベル、タブ選択）.ラベル名３〜１０,,,,
,,,,,,,,ラクミー内部単独,,,AI生成,,,棚卸（ラベル、タブ選択）.AIによる費目生成,,,,
41,棚卸（数量・単価の編集）,実績入力画面,高,B,店舗月次,低,L2-S,ラクミー内部マスター参照,,infomart_items.name,[マスタ]ラベル設定（仕入商品）.商品名,,,棚卸（数量・単価の編集）.商品名,ラクミーウェブ.棚卸詳細,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,infomart_clients.name,[マスタ]ラベル設定（仕入商品）.発注先,,,棚卸（数量・単価の編集）.仕入れ先,,,,
,,,,,,,,ラクミー内部単独,,inventories.quantity,ユーザー入力（棚卸）,,,棚卸（数量・単価の編集）.在庫数量,"ラクミーウェブ.棚卸詳細, FD分析.当月在庫高",,,
,,,,,,,,,,inventories.unit_price,,,,棚卸（数量・単価の編集）.単価（税抜）,ラクミーウェブ.棚卸詳細.商品単価,,,
,,,,,,,,画面内演算,,,納品書撮影.納品単価,,,棚卸（数量・単価の編集）.推奨単価（税抜）,,,,
42,発注書一覧,一覧表示画面,高,B,店舗月次,低,L2-S,外部連携単独,,orders.image_url,ユーザー撮影,,,発注書一覧.発注書画像,,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,外部連携参照,,orders.id,発注書作成.発注ID,,,発注書一覧.発注ID,,,,
,,,,,,,,,,orders.created_at,発注書作成.作成日時,,,発注書一覧.発注日時,,,,
,,,,,,,,,,orders.status,発注書作成.ステータス,,,発注書一覧.ステータス,,,,
,,,,,,,,,,orders.client_name,発注書作成.発注先名,,,発注書一覧.発注先,,,,
,,,,,,,,,,orders.delivery_date,発注書作成.納品希望日,,,発注書一覧.納品希望日,,,,
43,納品書一覧,一覧表示画面,中,B,店舗月次,低,L2-S,外部連携単独,,delivery_note_photos.photo,納品書撮影.納品書画像,,,納品書一覧.納品書画像,,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,外部連携参照,,delivery_note_photos.id,納品書撮影.納品書ID,,,納品書一覧.納品書ID,,,,
,,,,,,,,,,delivery_note_photos.closed_date,納品書撮影.納品日,,,納品書一覧.納品日,,,,
,,,,,,,,,,delivery_note_photos.status,納品書撮影.ステータス,,,納品書一覧.登録状況,,,,
44,納品書撮影（登録）,実績入力画面,高,B,店舗月次,低,L2-S,外部連携単独,,delivery_note_photos.id,AI読込（納品書画像）,,,納品書撮影（登録）.納品書ID,"納品書一覧, ラクミーウェブ.納品書管理",短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,arrivals.shop_vendor_id,ユーザー撮影,,,納品書撮影（登録）.発注者,ラクミーウェブ.納品書詳細,,,
,,,,,,,,,,delivery_note_photos.closed_date,,,,納品書撮影（登録）.納品日,"納品書一覧, ラクミーウェブ.納品書詳細",,,
,,,,,,,,,,arrival_items.num,,,,納品書撮影（登録）.注文数,"ラクミーウェブ.納品書詳細, 仕入先分析",,,
,,,,,,,,,,arrival_items.arrival_num,,,,納品書撮影（登録）.納品数,,,,
,,,,,,,,,,arrival_items.price,,,,納品書撮影（登録）.納品単価,,,,
,,,,,,,,,,delivery_note_photos.photo,,,,納品書撮影（登録）.納品書画像,,,,
,,,,,,,,画面内演算,,arrival_items.subtotal_tax_excluded,"納品数, 納品単価",,,納品書撮影（登録）.小計（税抜）,ラクミーウェブ.仕入先分析.金額（税抜）,,,
,,,,,,,,,,arrival_items.subtotal,小計（税抜）,,,納品書撮影（登録）.小計（税込）,,,,
45,集計（仕入）税抜,分析画面,低,A,店舗月次,低,L2-S,画面内演算,,,"仕入額, 売上総額",,,集計（仕入）税抜.仕入率（％）,,短期キャッシュ(1-5分),×,画面表示時
46,集計（仕入）税込,分析画面,低,B,店舗月次,低,L2-S,画面内演算,,,"仕入額税込, 売上総額税込",,,集計（仕入）税込.仕入率（％）,,短期キャッシュ(1-5分),×,画面表示時
47,集計（売上）税抜,分析画面,低,A,店舗月次,低,L2-S,外部連携参照,,head_office_connected_service_sales_logs.sales_excluded (edited=1),売上経費入力.店内売上税抜,,,集計（売上）税抜.標準税率（額）,,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,head_office_connected_service_sales_logs.sales_tax_reduced (edited=1),売上経費入力.店外売上税抜,,,集計（売上）税抜.軽減税率（額）,,,,
,,,,,,,,,,head_office_connected_service_sales_logs.customers (edited=1),売上経費入力.客数,,,集計（売上）税抜.客数,,,,
,,,,,,,,画面内演算,,,売上経費入力.店内売上+店外売上,,,集計（売上）税抜.売上総額,ラクミーウェブ.予実対比.総売上,,,
48,集計（売上）税込,分析画面,低,B,店舗月次,低,L2-S,外部連携参照,,head_office_connected_service_sales_logs.sales (edited=1),店内売上税込,,,集計（売上）税込.標準税率（額）,,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,head_office_connected_service_sales_logs.sales_tax_reduced (edited=1),店外売上税込,,,集計（売上）税込.軽減税率（額）,,,,
,,,,,,,,,,head_office_connected_service_sales_logs.customers (edited=1),売上経費入力.客数,,,集計（売上）税込.客数,,,,
,,,,,,,,画面内演算,,,店内売上税込+店外売上税込,,,集計（売上）税込.売上総額,,,,
49,集計（費用）税抜,分析画面,低,A,店舗月次,低,L2-S,外部連携参照,,arrival_items.subtotal_tax_excluded,納品書撮影.小計（税抜）,,,集計（費用）税抜.仕入額,ラクミーウェブ.予実対比.PA人件費,短期キャッシュ(1-5分),×,画面表示時
,,,,,,,,,,daily_costs.value (type=PA人件費),売上経費入力.人件費,,,集計（費用）税抜.人件費,,,,
,,,,,,,,画面内演算,,,"仕入額, 人件費",,,集計（費用）税抜.費用総額,,,,
50,集計（費用）税込,分析画面,低,B,店舗月次,低,L2-S,外部連携参照,,arrival_items.subtotal,小計（税込）,,,集計（費用）税込.仕入額,,短期キャッシュ(1-5分),×,画面表示時
