大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
トランザクション	個別	S570	年間予算_その他経費 計	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L3-S	SUM(費用設定.その他経費予算) GROUP BY year	monthly_cost_items.value(その他経費)	月次予算設定.年間その他経費		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S571	年間予算_地代家賃	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.地代家賃予算) GROUP BY year	monthly_cost_items.value(地代家賃)	月次予算設定.年間地代家賃		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S572	年間予算_家賃（変動分）	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.家賃（変動分）予算) GROUP BY year	monthly_cost_items.value(家賃変動分)	月次予算設定.年間家賃（変動分）		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S573	年間予算_水道光熱費	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L3-S	SUM(費用設定.水道光熱費予算) GROUP BY year	monthly_cost_items.value(水道光熱費)	月次予算設定.年間水道光熱費		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S574	年間予算_電気代	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.電気代予算) GROUP BY year	monthly_cost_items.value(電気代)	月次予算設定.年間電気代		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S575	年間予算_ガス代	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.ガス代予算) GROUP BY year	monthly_cost_items.value(ガス代)	月次予算設定.年間ガス代		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S576	年間予算_水道代	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.水道代予算) GROUP BY year	monthly_cost_items.value(水道代)	月次予算設定.年間水道代		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S577	年間予算_減価償却費	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L3-S	SUM(費用設定.減価償却費予算) GROUP BY year	monthly_cost_items.value(減価償却費)	月次予算設定.年間減価償却費		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S578	年間予算_販促費	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L3-S	SUM(費用設定.販促費予算) GROUP BY year	monthly_cost_items.value(販促費)	月次予算設定.年間販促費		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S579	年間予算_資材費	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L3-S	SUM(費用設定.資材費予算) GROUP BY year	monthly_cost_items.value(資材費)	月次予算設定.年間資材費		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S580	年間予算_借入金返済	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.借入金返済予算) GROUP BY year	monthly_cost_items.value(借入金返済)	月次予算設定.年間借入金返済		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S581	年間予算_IT費用	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L3-S	SUM(費用設定.IT費用予算) GROUP BY year	monthly_cost_items.value(IT費用)	月次予算設定.年間IT費用		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S582	年間予算_ラクミー利用料	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.ラクミー利用料予算) GROUP BY year	monthly_cost_items.value(ラクミー利用料)	月次予算設定.年間ラクミー利用料		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S583	年間予算_レジ利用料	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.レジ利用料予算) GROUP BY year	monthly_cost_items.value(レジ利用料)	月次予算設定.年間レジ利用料		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S584	年間予算_クレジットカード手数料	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.クレジットカード手数料予算) GROUP BY year	monthly_cost_items.value(クレジットカード手数料)	月次予算設定.年間クレジットカード手数料		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S585	年間予算_お花代	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	SUM(費用設定.お花代予算) GROUP BY year	monthly_cost_items.value(お花代)	月次予算設定.年間お花代		year	月次	shop × month	60M	on_budget_update	batch	予算確定後
トランザクション	個別	S482	売上達成率	予実系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	参照表示	head_office_connected_service_sales_logs.sales_excluded, monthly_budgets.profit	店舗別サマリー.売上（税抜）			オンデマンド	shop × month × product, shop × date × product	-	on_demand	on_demand	翌日日次確定
トランザクション	個別	S483	営業利益	収益性	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L3-S	参照表示	head_office_connected_service_sales_logs.sales_excluded, infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs, monthly_costs.value	店舗別サマリー.売上（税抜）, 予実対比.FD仕入, 予実対比.人件費			オンデマンド	shop × month × product, shop × date × product	-	on_demand	on_demand	月次締め後（全費目確定）
トランザクション	個別	S486	FD仕入率	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位 (KPI単独表示)	L3-S	参照表示	infomart_transactions.total_tax_excluded, head_office_connected_service_sales_logs.sales_excluded	予実対比.FD仕入, 店舗別サマリー.売上（税抜）			オンデマンド	shop × month × product, shop × date × product	-	on_demand	on_demand	納品確定後
トランザクション	個別	S487	人件費率	人件費系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L3-S	参照表示	head_office_connected_service_labor_costs_logs.labor_costs, head_office_connected_service_sales_logs.sales_excluded	予実対比.人件費, 店舗別サマリー.売上（税抜）			オンデマンド	-	-	on_demand	on_demand	月次給与確定後
トランザクション	個別	S488	営業利益	収益性	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L3-S	参照表示	head_office_connected_service_sales_logs.sales_excluded, infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs, monthly_costs.value	当月実績.売上（税抜）, 予実対比.FD仕入, 予実対比.人件費			オンデマンド	shop × month × product, shop × date × product	-	on_demand	on_demand	月次締め後（全費目確定）
トランザクション	個別	S490	FD仕入率	原価系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位 (KPI単独表示)	L3-S	参照表示	infomart_transactions.total_tax_excluded, head_office_connected_service_sales_logs.sales_excluded	予実対比.FD仕入, 当月実績.売上（税抜）			オンデマンド	shop × month × product, shop × date × product	-	on_demand	on_demand	納品確定後
トランザクション	個別	S491	人件費率	人件費系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L3-S	参照表示	head_office_connected_service_labor_costs_logs.labor_costs, head_office_connected_service_sales_logs.sales_excluded	予実対比.人件費, 当月実績.売上（税抜）			オンデマンド	-	-	on_demand	on_demand	月次給与確定後
トランザクション	個別	S492	FL率	効率性	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	効率改善	FL率	FL率の月次推移/業態比較、コストマネジメント評価 (KPI単独表示)	L3-S	参照表示	infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs, head_office_connected_service_sales_logs.sales_excluded	予実対比.FD仕入, 予実対比.人件費, 当月実績.売上（税抜）			オンデマンド	-	-	on_demand	on_demand	月次給与確定後
トランザクション	個別	S494	営業利益達成率	予実系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	参照表示	head_office_connected_service_sales_logs.sales_excluded, monthly_budgets.profit	当月実績.営業利益, 当月実績.営業利益予算			オンデマンド	shop × month × product, shop × date × product	-	on_demand	on_demand	月次締め後（全費目確定）
トランザクション	個別	S496	売上達成率	予実系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	予実管理	売上予実	売上の達成率/進捗率モニタリング、月中の早期是正アクション (KPI単独表示)	L3-S	参照表示	head_office_connected_service_sales_logs.sales_excluded, monthly_budgets.sales	当月実績.売上（税抜）, 当月実績.売上予算			オンデマンド	shop × month × product, shop × date × product	-	on_demand	on_demand	翌日日次確定
トランザクション	個別	S298	客単価（税抜）	客数系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	客数分析	客単価	客単価の月次推移/商品ミックス影響、アップセル戦略立案 (KPI単独表示)	L3-S	売上÷客数	head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers	当月実績.売上（税抜）, 感度分析.客数	客数	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	S300	変動費率	その他	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	変動費÷売上×100	z_totals.sales_excluded	感度分析.変動費, 当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S301	粗利単価	収益性	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L3-S	(売上-原価)÷客数	z_totals.customers	当月実績.売上（税抜）, 感度分析.客数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S302	粗利率	収益性	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L3-S	(売上-原価)÷売上×100	z_totals.sales_excluded	当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S305	変動費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	売上-粗利	head_office_connected_service_sales_logs.sales_excluded	感度分析.粗利, 当月実績.売上（税抜）		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S306	粗利	収益性	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L3-S	売上-変動費	head_office_connected_service_sales_logs.sales_excluded	感度分析.変動費, 当月実績.売上（税抜）		month,quarter,year	月次	shop × month, shop × month × product, shop × date × product	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S310	売上比率	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	支払÷総売上×100	head_office_payment_method_sales_logs.sales, head_office_connected_service_sales_logs.sales_excluded	当月実績.売上（税抜）			月次	shop × month	-	nightly + monthly_finalize	hybrid	翌日日次確定
トランザクション	個別	S324	客単価（税抜）	客数系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	客数分析	客単価	客単価の月次推移/商品ミックス影響、アップセル戦略立案 (KPI単独表示)	L3-S	売上÷客数	head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers	当月実績.売上（税抜）, 時間帯別売上分析.客数	客数	month,quarter,year	月次	shop × month	36M	nightly + monthly_finalize	hybrid	翌日日次確定
トランザクション	個別	S326	平均売上（税抜）	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	AVG曜日別	-	日次レポート.売上（税抜）, 日次レポート.売上（税抜）		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	S327	平均客数	客数系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証 (KPI単独表示)	L3-S	AVG曜日別	head_office_connected_service_sales_logs.customers	時間帯別売上分析.客数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	S328	平均客数（税抜）	客数系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証 (KPI単独表示)	L3-S	AVG曜日別	head_office_connected_service_sales_logs.customers	時間帯別売上分析.客数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	S330	原価率	原価系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	原価管理	原価率	原価率の月次推移、商品ミックス変更による改善余地探索 (KPI単独表示)	L3-S	原価÷売上×100	z_totals.sales_excluded	当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	-	nightly + monthly_finalize	hybrid	確定なし
トランザクション	個別	S54	固定費用予算	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L3-S	SUM(費用設定.設定タイプ=固定費用予算) + IF(地代家賃設定.賃料体系=固定賃料 THEN COALESCE(単月費用設定.単月地代家賃, 地代家賃設定.固定賃料) ELSE 0)	monthly_costs.value, rent_settings.fixed_rent, monthly_rent_settings.rent_value	費用設定.固定費用予算, 地代家賃設定.固定賃料, 地代家賃設定.賃料体系, 単月費用設定.単月地代家賃			オンデマンド	-	-	on_demand	on_demand	予算確定後
トランザクション	個別	S73c	変動費用予算	予実系	店長	-	🟢 既実装	小	🟡 予測値	確定値と区別必要	metric	FORECAST	画面内	予実管理	経費予実	経費の予算超過リスク検知、削減ポイント特定 (KPI単独表示)	L3-S	SUM(費用設定.設定タイプ=変動費用予算) + IF(地代家賃設定.賃料体系≠固定賃料 THEN COALESCE(単月費用設定.単月地代家賃, 地代家賃設定.地代家賃シミュレーション金額) ELSE 0)	monthly_costs.value, rent_settings.*, monthly_rent_settings.rent_value	費用設定.変動費用予算, 地代家賃設定.固定賃料, 地代家賃設定.歩合率, 地代家賃設定.最低保証額, 地代家賃設定.地代家賃シミュレーション金額, 地代家賃設定.賃料体系, 単月費用設定.単月地代家賃			オンデマンド	-	-	on_demand	on_demand	予算確定後
トランザクション	個別	S340	客単価（税抜）	客数系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	客数分析	客単価	客単価の月次推移/商品ミックス影響、アップセル戦略立案 (KPI単独表示)	L3-S	売上÷客数	head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers	当月実績.売上（税抜）, 感度分析.客数	客数	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	S341	変動費単価	その他	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	変動費÷客数	z_totals.customers	感度分析.変動費, 感度分析.客数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S342	変動費率	その他	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	変動費÷売上×100	z_totals.sales_excluded	感度分析.変動費, 当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S343	仕入費率	原価系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位 (KPI単独表示)	L3-S	仕入÷売上×100	infomart_transactions.total_tax_excluded, head_office_connected_service_sales_logs.sales_excluded	予実対比.FD仕入, 当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	納品確定後
トランザクション	個別	S344	PA人件費率	人件費系	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L3-S	PA人件費÷売上×100	head_office_employee_working_records.daily_cost, head_office_connected_service_sales_logs.sales_excluded	予実対比.PA人件費, 当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	monthly_payroll_finalize	batch	月次給与確定後
トランザクション	個別	S345	粗利単価	収益性	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L3-S	(売上-原価)÷客数	head_office_connected_service_sales_logs.sales_excluded, z_totals.customers	当月実績.売上（税抜）, 感度分析.客数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S346	粗利率	収益性	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L3-S	(売上-原価)÷売上×100	head_office_connected_service_sales_logs.sales_excluded	当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S347	その他変動費率	その他	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	その他変動費÷売上×100	monthly_costs.value, head_office_connected_service_sales_logs.sales_excluded	当月実績.売上（税抜）	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S348	変動費	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	売上-粗利	head_office_connected_service_sales_logs.sales_excluded	月次集計.粗利, 当月実績.売上（税抜）		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S349	粗利	収益性	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	利益分析	店舗別利益	店舗別の利益貢献を可視化、低収益店舗の改善優先順位付け (KPI単独表示)	L3-S	売上-変動費	head_office_connected_service_sales_logs.sales_excluded	月次集計.変動費, 当月実績.売上（税抜）		month,quarter,year	月次	shop × month, shop × month × product, shop × date × product	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S353	テーブル回転数	その他	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	組数÷総卓数	head_office_connected_service_sales_logs.customers, shops.total_tables	時間帯別売上分析.客数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S354	テーブル稼働率	その他	店長	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	予約卓÷総卓×100	shops.total_tables	流入分析.予約客数	売上(税抜)	month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	確定なし
トランザクション	個別	S355	予約売上	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	予約客売上	head_office_connected_service_sales_logs.sales_excluded	当月実績.売上（税抜）, 流入分析.予約客数, 感度分析.客数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	S358	ウォークイン売上	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	総売上-予約売上	head_office_connected_service_sales_logs.sales_excluded	流入分析.予約売上, 予実対比.総売上		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	S359	ウォークイン客数	客数系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	客数分析	客数推移	客数の前年比/曜日傾向、集客施策の効果検証 (KPI単独表示)	L3-S	総客数-予約客数	head_office_connected_service_sales_logs.customers, reservations.customers	感度分析.客数, 流入分析.予約客数		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	S365	予約売上合計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	SUM予約	head_office_connected_service_sales_logs.sales_excluded	当月実績.売上（税抜）		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	S366	ウォークイン売上合計	売上系	店長	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L3-S	総売上-予約売上	head_office_connected_service_sales_logs.sales_excluded	流入分析.予約売上合計, 予実対比.総売上		month,quarter,year	月次	shop × month	60M	nightly + monthly_finalize	batch	翌日日次確定
トランザクション	個別	SS-10	シフト充足率	人件費系	店長	-	🔴 後続開発_長期_未来指標_外部連携	中	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位 (KPI単独表示)	L4(提案)	実シフト時間 ÷ 計画シフト時間 × 100	-	実シフト時間(1次 要追加), 計画シフト時間(1次 要追加)			オンデマンド	-	-	on_demand	hybrid	確定なし
トランザクション	個別	SST-13	死に筋商品検出	その他	店長	-	🔵 後続開発_短期実装	中	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L4(提案)	月間販売数下位20%の商品リスト	-	POS商品別売上(2次), 商品マスタ(1次)			オンデマンド	-	-	on_demand	hybrid	確定なし
トランザクション	個別	SST-15	商品ABC分析	その他	店長	-	🔵 後続開発_短期実装	中	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L4(提案)	商品を売上累積構成比でA(0-70%)/B(70-90%)/C(90-100%)分類	-	POS商品別売上(2次)			オンデマンド	-	-	on_demand	hybrid	確定なし
トランザクション	個別	SST-11	売れ筋TOP10(売上ベース)	売上系	店長	-	🔵 後続開発_短期実装	中	🟢 制限なし	そのまま集計可能	metric	FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証 (KPI単独表示)	L4(提案)	商品別売上ランキング上位10	-	POS商品別売上(2次)			オンデマンド	-	-	on_demand	hybrid	翌日日次確定
